step,linear_lr,optimized_lr
100,0.00029887495312304677,0.0002999999514149499
101,0.0002988637026542772,0.0002999999509290994
102,0.0002988524521855077,0.0002999999504432489
103,0.0002988412017167382,0.0002999999499573984
104,0.00029882995124796865,0.0002999999494715479
105,0.0002988187007791991,0.0002999999489856974
106,0.00029880745031042957,0.00029999994849984693
107,0.00029879619984166003,0.0002999999480139964
108,0.0002987849493728905,0.0002999999475281459
109,0.000298773698904121,0.0002999999470422954
110,0.00029876244843535146,0.0002999999465564449
111,0.0002987511979665819,0.0002999999460705944
112,0.0002987399474978124,0.0002999999455847439
113,0.00029872869702904283,0.0002999999450988934
114,0.00029871744656027334,0.0002999999446130429
115,0.0002987061960915038,0.0002999999441271924
116,0.00029869494562273426,0.00029999994364134194
117,0.0002986836951539647,0.00029999994315549144
118,0.0002986724446851952,0.0002999999426696409
119,0.00029866119421642564,0.0002999999421837904
120,0.00029864994374765615,0.0002999999416979399
121,0.0002986386932788866,0.0002999999412120894
122,0.00029862744281011706,0.0002999999407262389
123,0.0002986161923413475,0.0002999999402403884
124,0.000298604941872578,0.00029999993975453787
125,0.0002985936914038085,0.0002999999392686874
126,0.00029858244093503895,0.0002999999387828369
127,0.0002985711904662694,0.0002999999382969864
128,0.00029855993999749987,0.0002999999378111359
129,0.0002985486895287303,0.0002999999373252854
130,0.0002985374390599608,0.00029999993683943487
131,0.0002985261885911913,0.0002999999363535844
132,0.00029851493812242175,0.0002999999358677339
133,0.0002985036876536522,0.0002999999353818834
134,0.00029849243718488267,0.0002999999348960329
135,0.00029848118671611313,0.0002999999344101824
136,0.0002984699362473436,0.00029999993392433187
137,0.0002984586857785741,0.0002999999334384814
138,0.00029844743530980456,0.0002999999329526309
139,0.000298436184841035,0.00029999993246678045
140,0.0002984249343722655,0.0002999999319809299
141,0.00029841368390349593,0.0002999999314950794
142,0.00029840243343472644,0.00029999993100922887
143,0.0002983911829659569,0.00029999993052337836
144,0.00029837993249718736,0.0002999999300375279
145,0.0002983686820284178,0.0002999999295516774
146,0.0002983574315596483,0.0002999999290658269
147,0.00029834618109087874,0.0002999999285799764
148,0.00029833493062210925,0.00029999992809412587
149,0.0002983236801533397,0.00029999992760827536
150,0.00029831242968457016,0.0002999999271224249
151,0.0002983011792158006,0.0002999999266365744
152,0.0002982899287470311,0.0002999999261507239
153,0.0002982786782782616,0.0002999999256648734
154,0.00029826742780949205,0.00029999992517902287
155,0.0002982561773407225,0.0002999999246931724
156,0.00029824492687195297,0.0002999999242073219
157,0.0002982336764031834,0.0002999999237214714
158,0.0002982224259344139,0.0002999999232356209
159,0.0002982111754656444,0.0002999999227497704
160,0.00029819992499687485,0.00029999992226391987
161,0.0002981886745281053,0.00029999992177806936
162,0.00029817742405933577,0.0002999999212922189
163,0.00029816617359056623,0.00029999992080636845
164,0.00029815492312179674,0.0002999999203205179
165,0.0002981436726530272,0.0002999999198346674
166,0.00029813242218425766,0.00029999991934881687
167,0.0002981211717154881,0.00029999991886296636
168,0.0002981099212467186,0.0002999999183771159
169,0.00029809867077794903,0.0002999999178912654
170,0.00029808742030917954,0.0002999999174054149
171,0.00029807616984041,0.0002999999169195644
172,0.00029806491937164046,0.00029999991643371387
173,0.0002980536689028709,0.00029999991594786336
174,0.0002980424184341014,0.00029999991546201285
175,0.0002980311679653319,0.0002999999149761624
176,0.00029801991749656235,0.0002999999144903119
177,0.0002980086670277928,0.0002999999140044614
178,0.00029799741655902326,0.00029999991351861087
179,0.0002979861660902537,0.0002999999130327604
180,0.0002979749156214842,0.0002999999125469099
181,0.0002979636651527147,0.0002999999120610594
182,0.00029795241468394515,0.0002999999115752089
183,0.0002979411642151756,0.0002999999110893584
184,0.00029792991374640607,0.00029999991060350787
185,0.0002979186632776365,0.00029999991011765736
186,0.000297907412808867,0.00029999990963180685
187,0.0002978961623400975,0.0002999999091459564
188,0.00029788491187132795,0.0002999999086601059
189,0.0002978736614025584,0.0002999999081742553
190,0.00029786241093378887,0.0002999999076884048
191,0.00029785116046501933,0.00029999990720255436
192,0.00029783990999624984,0.0002999999067167039
193,0.0002978286595274803,0.0002999999062308534
194,0.00029781740905871076,0.0002999999057450029
195,0.0002978061585899412,0.0002999999052591524
196,0.0002977949081211717,0.00029999990477330186
197,0.00029778365765240213,0.00029999990428745136
198,0.00029777240718363264,0.00029999990380160085
199,0.0002977611567148631,0.00029999990331575034
200,0.00029774990624609356,0.00029999990282989983
201,0.000297738655777324,0.0002999999023440494
202,0.0002977274053085545,0.00029999990185819886
203,0.000297716154839785,0.00029999990137234836
204,0.00029770490437101545,0.0002999999008864979
205,0.0002976936539022459,0.0002999999004006474
206,0.00029768240343347636,0.0002999998999147969
207,0.0002976711529647068,0.00029999989942894637
208,0.0002976599024959373,0.00029999989894309586
209,0.0002976486520271678,0.00029999989845724535
210,0.00029763740155839825,0.00029999989797139485
211,0.0002976261510896287,0.00029999989748554434
212,0.00029761490062085917,0.00029999989699969383
213,0.0002976036501520896,0.0002999998965138433
214,0.00029759239968332014,0.00029999989602799286
215,0.0002975811492145506,0.00029999989554214235
216,0.00029756989874578105,0.00029999989505629184
217,0.0002975586482770115,0.0002999998945704414
218,0.00029754739780824197,0.0002999998940845909
219,0.00029753614733947243,0.00029999989359874037
220,0.00029752489687070294,0.00029999989311288986
221,0.0002975136464019334,0.00029999989262703935
222,0.00029750239593316386,0.00029999989214118884
223,0.0002974911454643943,0.00029999989165533834
224,0.0002974798949956248,0.0002999998911694878
225,0.0002974686445268553,0.0002999998906836373
226,0.00029745739405808574,0.00029999989019778686
227,0.0002974461435893162,0.00029999988971193635
228,0.00029743489312054666,0.00029999988922608584
229,0.0002974236426517771,0.00029999988874023533
230,0.0002974123921830076,0.0002999998882543848
231,0.0002974011417142381,0.00029999988776853437
232,0.00029738989124546855,0.00029999988728268386
233,0.000297378640776699,0.00029999988679683335
234,0.00029736739030792946,0.00029999988631098284
235,0.0002973561398391599,0.00029999988582513233
236,0.0002973448893703904,0.0002999998853392818
237,0.0002973336389016209,0.00029999988485343137
238,0.00029732238843285135,0.0002999998843675808
239,0.0002973111379640818,0.0002999998838817303
240,0.00029729988749531227,0.00029999988339587984
241,0.0002972886370265427,0.00029999988291002933
242,0.00029727738655777324,0.0002999998824241788
243,0.0002972661360890037,0.00029999988193832837
244,0.00029725488562023415,0.00029999988145247786
245,0.0002972436351514646,0.00029999988096662735
246,0.00029723238468269507,0.00029999988048077684
247,0.00029722113421392553,0.00029999987999492633
248,0.00029720988374515604,0.0002999998795090758
249,0.0002971986332763865,0.0002999998790232253
250,0.00029718738280761696,0.00029999987853737486
251,0.0002971761323388474,0.00029999987805152435
252,0.0002971648818700779,0.00029999987756567384
253,0.0002971536314013084,0.00029999987707982333
254,0.00029714238093253884,0.0002999998765939728
255,0.0002971311304637693,0.0002999998761081223
256,0.00029711987999499976,0.00029999987562227186
257,0.0002971086295262302,0.00029999987513642135
258,0.0002970973790574607,0.00029999987465057084
259,0.0002970861285886912,0.00029999987416472033
260,0.00029707487811992165,0.0002999998736788698
261,0.0002970636276511521,0.0002999998731930193
262,0.00029705237718238256,0.0002999998727071688
263,0.000297041126713613,0.0002999998722213183
264,0.00029702987624484353,0.0002999998717354678
265,0.000297018625776074,0.00029999987124961733
266,0.00029700737530730445,0.0002999998707637668
267,0.0002969961248385349,0.00029999987027791637
268,0.00029698487436976537,0.00029999986979206586
269,0.0002969736239009958,0.0002999998693062153
270,0.00029696237343222634,0.00029999986882036484
271,0.0002969511229634568,0.00029999986833451433
272,0.00029693987249468725,0.0002999998678486638
273,0.0002969286220259177,0.0002999998673628133
274,0.00029691737155714817,0.0002999998668769628
275,0.0002969061210883787,0.00029999986639111235
276,0.00029689487061960914,0.00029999986590526184
277,0.0002968836201508396,0.00029999986541941133
278,0.00029687236968207006,0.0002999998649335608
279,0.0002968611192133005,0.0002999998644477103
280,0.000296849868744531,0.0002999998639618598
281,0.0002968386182757615,0.00029999986347600935
282,0.00029682736780699194,0.00029999986299015884
283,0.0002968161173382224,0.00029999986250430833
284,0.00029680486686945286,0.0002999998620184578
285,0.0002967936164006833,0.0002999998615326073
286,0.0002967823659319138,0.0002999998610467568
287,0.0002967711154631443,0.0002999998605609063
288,0.00029675986499437475,0.0002999998600750558
289,0.0002967486145256052,0.00029999985958920533
290,0.00029673736405683566,0.0002999998591033548
291,0.0002967261135880661,0.0002999998586175043
292,0.00029671486311929663,0.0002999998581316538
293,0.0002967036126505271,0.0002999998576458033
294,0.00029669236218175755,0.0002999998571599528
295,0.000296681111712988,0.00029999985667410233
296,0.00029666986124421847,0.0002999998561882518
297,0.0002966586107754489,0.0002999998557024013
298,0.00029664736030667944,0.0002999998552165508
299,0.0002966361098379099,0.0002999998547307003
300,0.00029662485936914035,0.0002999998542448498
301,0.0002966136089003708,0.00029999985375899933
302,0.00029660235843160127,0.00029999985327314876
303,0.0002965911079628318,0.0002999998527872983
304,0.00029657985749406224,0.0002999998523014478
305,0.0002965686070252927,0.0002999998518155973
306,0.00029655735655652316,0.00029999985132974684
307,0.0002965461060877536,0.00029999985084389633
308,0.0002965348556189841,0.0002999998503580458
309,0.0002965236051502146,0.0002999998498721953
310,0.00029651235468144504,0.0002999998493863448
311,0.0002965011042126755,0.0002999998489004943
312,0.00029648985374390596,0.0002999998484146438
313,0.0002964786032751364,0.0002999998479287933
314,0.00029646735280636693,0.00029999984744294276
315,0.0002964561023375974,0.00029999984695709225
316,0.00029644485186882785,0.0002999998464712418
317,0.0002964336014000583,0.0002999998459853913
318,0.00029642235093128876,0.00029999984549954084
319,0.0002964111004625192,0.0002999998450136903
320,0.00029639984999374973,0.00029999984452783976
321,0.0002963885995249802,0.0002999998440419893
322,0.00029637734905621065,0.0002999998435561388
323,0.0002963660985874411,0.0002999998430702883
324,0.00029635484811867157,0.00029999984258443783
325,0.0002963435976499021,0.0002999998420985873
326,0.00029633234718113254,0.0002999998416127368
327,0.000296321096712363,0.00029999984112688625
328,0.00029630984624359345,0.0002999998406410358
329,0.0002962985957748239,0.0002999998401551853
330,0.00029628734530605437,0.00029999983966933483
331,0.0002962760948372849,0.0002999998391834843
332,0.00029626484436851534,0.0002999998386976338
333,0.0002962535938997458,0.00029999983821178325
334,0.00029624234343097626,0.00029999983772593274
335,0.0002962310929622067,0.0002999998372400823
336,0.00029621984249343723,0.0002999998367542318
337,0.0002962085920246677,0.00029999983626838127
338,0.00029619734155589814,0.0002999998357825308
339,0.0002961860910871286,0.00029999983529668025
340,0.00029617484061835906,0.00029999983481082974
341,0.0002961635901495895,0.0002999998343249793
342,0.00029615233968082003,0.0002999998338391288
343,0.0002961410892120505,0.00029999983335327827
344,0.00029612983874328095,0.0002999998328674278
345,0.0002961185882745114,0.00029999983238157725
346,0.00029610733780574186,0.0002999998318957268
347,0.0002960960873369723,0.0002999998314098763
348,0.00029608483686820283,0.0002999998309240258
349,0.0002960735863994333,0.00029999983043817527
350,0.00029606233593066375,0.0002999998299523248
351,0.0002960510854618942,0.0002999998294664743
352,0.00029603983499312467,0.0002999998289806238
353,0.0002960285845243552,0.00029999982849477323
354,0.00029601733405558564,0.0002999998280089228
355,0.0002960060835868161,0.00029999982752307227
356,0.00029599483311804655,0.00029999982703722176
357,0.000295983582649277,0.0002999998265513713
358,0.00029597233218050747,0.0002999998260655208
359,0.000295961081711738,0.00029999982557967023
360,0.00029594983124296844,0.0002999998250938198
361,0.0002959385807741989,0.00029999982460796927
362,0.00029592733030542936,0.00029999982412211876
363,0.0002959160798366598,0.0002999998236362683
364,0.00029590482936789033,0.0002999998231504178
365,0.0002958935788991208,0.0002999998226645673
366,0.00029588232843035124,0.0002999998221787168
367,0.0002958710779615817,0.00029999982169286627
368,0.00029585982749281216,0.00029999982120701576
369,0.0002958485770240426,0.0002999998207211653
370,0.00029583732655527313,0.0002999998202353148
371,0.0002958260760865036,0.0002999998197494643
372,0.00029581482561773405,0.0002999998192636138
373,0.0002958035751489645,0.00029999981877776327
374,0.00029579232468019496,0.00029999981829191276
375,0.0002957810742114255,0.00029999981780606225
376,0.00029576982374265593,0.00029999981732021174
377,0.0002957585732738864,0.0002999998168343613
378,0.00029574732280511685,0.0002999998163485107
379,0.0002957360723363473,0.00029999981586266027
380,0.00029572482186757777,0.00029999981537680976
381,0.0002957135713988083,0.0002999998148912243
382,0.00029570232093003874,0.0002999998144095481
383,0.0002956910704612692,0.0002999998139278719
384,0.00029567981999249965,0.0002999998134461957
385,0.0002956685695237301,0.0002999998129645195
386,0.00029565731905496057,0.00029999981248284333
387,0.0002956460685861911,0.0002999998120011671
388,0.00029563481811742154,0.0002999998115194909
389,0.000295623567648652,0.0002999998110378147
390,0.00029561231717988246,0.00029999981055613855
391,0.0002956010667111129,0.00029999981007446233
392,0.00029558981624234343,0.00029999980959278616
393,0.0002955785657735739,0.00029999980911110994
394,0.00029556731530480434,0.0002999998086294337
395,0.0002955560648360348,0.00029999980814775755
396,0.00029554481436726526,0.0002999998076660814
397,0.0002955335638984957,0.00029999980718440516
398,0.00029552231342972623,0.000299999806702729
399,0.0002955110629609567,0.00029999980622105277
400,0.00029549981249218715,0.00029999980573937654
401,0.0002954885620234176,0.0002999998052577004
402,0.00029547731155464806,0.0002999998047760242
403,0.0002954660610858786,0.000299999804294348
404,0.00029545481061710903,0.0002999998038126718
405,0.0002954435601483395,0.0002999998033309956
406,0.00029543230967956995,0.0002999998028493194
407,0.0002954210592108004,0.0002999998023676432
408,0.00029540980874203087,0.000299999801885967
409,0.0002953985582732614,0.0002999998014042908
410,0.00029538730780449184,0.0002999998009226146
411,0.0002953760573357223,0.0002999998004409384
412,0.00029536480686695275,0.0002999997999592622
413,0.0002953535563981832,0.00029999979947758603
414,0.0002953423059294137,0.0002999997989959098
415,0.0002953310554606442,0.00029999979851423364
416,0.00029531980499187464,0.0002999997980325574
417,0.0002953085545231051,0.00029999979755088125
418,0.00029529730405433556,0.00029999979706920503
419,0.000295286053585566,0.00029999979658752886
420,0.00029527480311679653,0.0002999997961058527
421,0.000295263552648027,0.00029999979562417647
422,0.00029525230217925744,0.00029999979514250025
423,0.0002952410517104879,0.00029999979466082414
424,0.00029522980124171836,0.0002999997941791479
425,0.0002952185507729489,0.0002999997936974717
426,0.00029520730030417933,0.00029999979321579547
427,0.0002951960498354098,0.00029999979273411925
428,0.00029518479936664025,0.00029999979225244313
429,0.0002951735488978707,0.00029999979177076696
430,0.00029516229842910116,0.00029999979128909074
431,0.0002951510479603317,0.0002999997908074146
432,0.00029513979749156213,0.00029999979032573835
433,0.0002951285470227926,0.00029999978984406213
434,0.00029511729655402305,0.0002999997893623859
435,0.0002951060460852535,0.0002999997888807098
436,0.000295094795616484,0.00029999978839903357
437,0.0002950835451477145,0.0002999997879173574
438,0.00029507229467894494,0.0002999997874356812
439,0.0002950610442101754,0.00029999978695400496
440,0.00029504979374140585,0.0002999997864723288
441,0.0002950385432726363,0.00029999978599065257
442,0.0002950272928038668,0.0002999997855089764
443,0.0002950160423350973,0.0002999997850273002
444,0.00029500479186632774,0.000299999784545624
445,0.0002949935413975582,0.0002999997840639478
446,0.00029498229092878866,0.00029999978358227156
447,0.0002949710404600191,0.0002999997831005954
448,0.00029495978999124963,0.0002999997826189192
449,0.0002949485395224801,0.000299999782137243
450,0.00029493728905371054,0.00029999978165556684
451,0.000294926038584941,0.0002999997811738906
452,0.00029491478811617146,0.0002999997806922144
453,0.000294903537647402,0.0002999997802105382
454,0.00029489228717863243,0.000299999779728862
455,0.0002948810367098629,0.00029999977924718583
456,0.00029486978624109335,0.00029999977876550967
457,0.0002948585357723238,0.00029999977828383344
458,0.00029484728530355426,0.0002999997778021572
459,0.0002948360348347848,0.00029999977732048105
460,0.00029482478436601523,0.00029999977683880483
461,0.0002948135338972457,0.00029999977635712866
462,0.00029480228342847615,0.00029999977587545244
463,0.0002947910329597066,0.00029999977539377627
464,0.0002947797824909371,0.00029999977491210005
465,0.0002947685320221676,0.0002999997744304239
466,0.00029475728155339804,0.00029999977394874766
467,0.0002947460310846285,0.00029999977346707144
468,0.00029473478061585895,0.0002999997729853953
469,0.0002947235301470894,0.0002999997725037191
470,0.0002947122796783199,0.0002999997720220429
471,0.0002947010292095504,0.00029999977154036666
472,0.00029468977874078084,0.00029999977105869054
473,0.0002946785282720113,0.0002999997705770143
474,0.00029466727780324176,0.0002999997700953381
475,0.00029465602733447227,0.00029999976961366193
476,0.00029464477686570273,0.0002999997691319857
477,0.0002946335263969332,0.00029999976865030954
478,0.00029462227592816364,0.0002999997681686333
479,0.0002946110254593941,0.00029999976768695715
480,0.00029459977499062456,0.000299999767205281
481,0.0002945885245218551,0.00029999976672360476
482,0.00029457727405308553,0.00029999976624192853
483,0.000294566023584316,0.00029999976576025237
484,0.00029455477311554645,0.00029999976527857614
485,0.0002945435226467769,0.0002999997647969
486,0.00029453227217800736,0.0002999997643152238
487,0.0002945210217092379,0.00029999976383354753
488,0.00029450977124046833,0.00029999976335187136
489,0.0002944985207716988,0.00029999976287019514
490,0.00029448727030292925,0.00029999976238851897
491,0.0002944760198341597,0.0002999997619068428
492,0.0002944647693653902,0.00029999976142516664
493,0.0002944535188966207,0.0002999997609434904
494,0.00029444226842785114,0.0002999997604618142
495,0.0002944310179590816,0.00029999975998013797
496,0.00029441976749031205,0.0002999997594984618
497,0.0002944085170215425,0.00029999975901678563
498,0.000294397266552773,0.0002999997585351094
499,0.0002943860160840035,0.00029999975805343324
500,0.00029437476561523394,0.000299999757571757
501,0.0002943635151464644,0.0002999997570900808
502,0.00029435226467769486,0.00029999975660840463
503,0.00029434101420892537,0.0002999997561267284
504,0.00029432976374015583,0.00029999975564505224
505,0.0002943185132713863,0.00029999975516337607
506,0.00029430726280261674,0.00029999975468169985
507,0.0002942960123338472,0.0002999997542000236
508,0.00029428476186507766,0.0002999997537183474
509,0.0002942735113963082,0.0002999997532366713
510,0.00029426226092753863,0.00029999975275499507
511,0.0002942510104587691,0.0002999997522733189
512,0.00029423975998999955,0.0002999997517916427
513,0.00029422850952123,0.0002999997513099665
514,0.0002942172590524605,0.0002999997508282903
515,0.000294206008583691,0.00029999975034661406
516,0.00029419475811492144,0.00029999974986493795
517,0.0002941835076461519,0.00029999974938326173
518,0.00029417225717738235,0.0002999997489015855
519,0.0002941610067086128,0.0002999997484199093
520,0.0002941497562398433,0.0002999997479382331
521,0.0002941385057710738,0.00029999974745655695
522,0.00029412725530230424,0.0002999997469748807
523,0.0002941160048335347,0.00029999974649320456
524,0.00029410475436476515,0.00029999974601152833
525,0.00029409350389599567,0.0002999997455298521
526,0.0002940822534272261,0.00029999974504817594
527,0.0002940710029584566,0.0002999997445664997
528,0.00029405975248968704,0.0002999997440848236
529,0.0002940485020209175,0.0002999997436031474
530,0.00029403725155214796,0.00029999974312147116
531,0.00029402600108337847,0.00029999974263979494
532,0.00029401475061460893,0.00029999974215811877
533,0.0002940035001458394,0.0002999997416764426
534,0.00029399224967706984,0.0002999997411947664
535,0.0002939809992083003,0.0002999997407130902
536,0.0002939697487395308,0.000299999740231414
537,0.0002939584982707613,0.00029999973974973777
538,0.00029394724780199173,0.0002999997392680616
539,0.0002939359973332222,0.0002999997387863854
540,0.00029392474686445265,0.0002999997383047092
541,0.0002939134963956831,0.00029999973782303304
542,0.0002939022459269136,0.0002999997373413568
543,0.0002938909954581441,0.0002999997368596806
544,0.00029387974498937454,0.0002999997363780044
545,0.000293868494520605,0.00029999973589632826
546,0.00029385724405183545,0.00029999973541465204
547,0.0002938459935830659,0.00029999973493297587
548,0.0002938347431142964,0.00029999973445129965
549,0.0002938234926455269,0.0002999997339696235
550,0.00029381224217675734,0.00029999973348794726
551,0.0002938009917079878,0.00029999973300627104
552,0.00029378974123921825,0.00029999973252459487
553,0.00029377849077044877,0.0002999997320429187
554,0.0002937672403016792,0.0002999997315612425
555,0.0002937559898329097,0.00029999973107956626
556,0.00029374473936414014,0.00029999973059789003
557,0.0002937334888953706,0.0002999997301162139
558,0.00029372223842660106,0.0002999997296345377
559,0.00029371098795783157,0.0002999997291528615
560,0.00029369973748906203,0.0002999997286711853
561,0.0002936884870202925,0.0002999997281895091
562,0.00029367723655152294,0.0002999997277078329
563,0.0002936659860827534,0.0002999997272261567
564,0.0002936547356139839,0.00029999972674448047
565,0.0002936434851452144,0.00029999972626280436
566,0.00029363223467644483,0.00029999972578112813
567,0.0002936209842076753,0.0002999997252994519
568,0.00029360973373890575,0.0002999997248177757
569,0.0002935984832701362,0.0002999997243360996
570,0.0002935872328013667,0.00029999972385442335
571,0.0002935759823325972,0.00029999972337274713
572,0.00029356473186382764,0.00029999972289107096
573,0.0002935534813950581,0.00029999972240939474
574,0.00029354223092628855,0.00029999972192771857
575,0.00029353098045751906,0.00029999972144604235
576,0.0002935197299887495,0.00029999972096436613
577,0.00029350847951998,0.00029999972048269
578,0.00029349722905121044,0.0002999997200010138
579,0.0002934859785824409,0.00029999971951933757
580,0.00029347472811367135,0.00029999971903766135
581,0.00029346347764490187,0.0002999997185559852
582,0.0002934522271761323,0.000299999718074309
583,0.0002934409767073628,0.0002999997175926328
584,0.00029342972623859324,0.00029999971711095657
585,0.0002934184757698237,0.00029999971662928045
586,0.0002934072253010542,0.00029999971614760423
587,0.00029339597483228467,0.000299999715665928
588,0.00029338472436351513,0.00029999971518425184
589,0.0002933734738947456,0.0002999997147025756
590,0.00029336222342597604,0.00029999971422089945
591,0.0002933509729572065,0.0002999997137392232
592,0.000293339722488437,0.000299999713257547
593,0.0002933284720196675,0.00029999971277587084
594,0.00029331722155089793,0.00029999971229419467
595,0.0002933059710821284,0.00029999971181251845
596,0.00029329472061335885,0.0002999997113308422
597,0.0002932834701445893,0.00029999971084916605
598,0.0002932722196758198,0.0002999997103674899
599,0.0002932609692070503,0.00029999970988581366
600,0.00029324971873828074,0.00029999970940413744
601,0.0002932384682695112,0.0002999997089224613
602,0.00029322721780074165,0.0002999997084407851
603,0.00029321596733197216,0.0002999997079591089
604,0.0002932047168632026,0.00029999970747743266
605,0.0002931934663944331,0.0002999997069957565
606,0.00029318221592566354,0.0002999997065140803
607,0.000293170965456894,0.0002999997060324041
608,0.00029315971498812445,0.00029999970555072793
609,0.00029314846451935497,0.0002999997050690517
610,0.0002931372140505854,0.0002999997045873755
611,0.0002931259635818159,0.0002999997041056993
612,0.00029311471311304634,0.0002999997036240231
613,0.0002931034626442768,0.00029999970314234693
614,0.0002930922121755073,0.00029999970266067076
615,0.00029308096170673777,0.00029999970217899454
616,0.00029306971123796823,0.0002999997016973183
617,0.0002930584607691987,0.00029999970121564215
618,0.00029304721030042914,0.000299999700733966
619,0.0002930359598316596,0.00029999970025228976
620,0.0002930247093628901,0.00029999969977061354
621,0.0002930134588941206,0.00029999969928893737
622,0.00029300220842535103,0.0002999996988072612
623,0.0002929909579565815,0.000299999698325585
624,0.00029297970748781195,0.00029999969784390876
625,0.00029296845701904246,0.0002999996973622326
626,0.0002929572065502729,0.0002999996968805564
627,0.0002929459560815034,0.0002999996963988802
628,0.00029293470561273384,0.000299999695917204
629,0.0002929234551439643,0.0002999996954355278
630,0.00029291220467519475,0.0002999996949538516
631,0.00029290095420642526,0.0002999996944721754
632,0.0002928897037376557,0.0002999996939904992
633,0.0002928784532688862,0.000299999693508823
634,0.00029286720280011664,0.00029999969302714686
635,0.0002928559523313471,0.00029999969254547064
636,0.0002928447018625776,0.0002999996920637944
