step,prefix_optimized_lr
163,0.0002999999622823306
164,0.0002999999620495055
165,0.00029999996181668035
166,0.00029999996158385525
167,0.00029999996135103015
168,0.000299999961118205
169,0.0002999999608853799
170,0.0002999999606525548
171,0.00029999996041972965
172,0.00029999996018690455
173,0.00029999995995407946
174,0.0002999999597212543
175,0.0002999999594884292
176,0.0002999999592556041
177,0.00029999995902277895
178,0.0002999999587899538
179,0.0002999999585571287
180,0.0002999999583243036
181,0.00029999995809147845
182,0.00029999995785865335
183,0.00029999995762582826
184,0.0002999999573930031
185,0.000299999957160178
186,0.00029999995692735285
187,0.00029999995669452776
188,0.0002999999564617026
189,0.0002999999562288775
190,0.0002999999559960524
191,0.00029999995576322725
192,0.00029999995553040216
193,0.00029999995529757706
194,0.0002999999550647519
195,0.0002999999548319268
196,0.00029999995459910166
197,0.00029999995436627656
198,0.0002999999541334514
199,0.0002999999539006263
200,0.0002999999536678012
201,0.00029999995343497606
202,0.00029999995320215096
203,0.00029999995296932586
204,0.0002999999527365007
205,0.0002999999525036756
206,0.0002999999522708505
207,0.00029999995203802536
208,0.00029999995180520026
209,0.0002999999515723751
210,0.00029999995133955
211,0.00029999995110672486
212,0.00029999995087389976
213,0.00029999995064107466
214,0.0002999999504082495
215,0.00029999995017542436
216,0.0002999999499425993
217,0.00029999994970977416
218,0.00029999994947694906
219,0.0002999999492441239
220,0.0002999999490112988
221,0.00029999994877847366
222,0.00029999994854564856
223,0.00029999994831282346
224,0.0002999999480799983
225,0.0002999999478471732
226,0.0002999999476143481
227,0.00029999994738152296
228,0.00029999994714869786
229,0.0002999999469158727
230,0.0002999999466830476
231,0.00029999994645022246
232,0.00029999994621739736
233,0.00029999994598457226
234,0.0002999999457517471
235,0.000299999945518922
236,0.00029999994528609686
237,0.00029999994505327176
238,0.0002999999448204466
239,0.00029999994458762157
240,0.0002999999443547964
241,0.0002999999441219713
242,0.00029999994388914616
243,0.00029999994365632107
244,0.0002999999434234959
245,0.0002999999431906708
246,0.00029999994295784566
247,0.00029999994272502056
248,0.00029999994249219547
249,0.00029999994225937037
250,0.0002999999420265452
251,0.00029999994179372006
252,0.00029999994156089496
253,0.00029999994132806987
254,0.0002999999410952447
255,0.0002999999408624196
256,0.0002999999406295945
257,0.00029999994039676937
258,0.00029999994016394427
259,0.00029999993993111917
260,0.000299999939698294
261,0.00029999993946546886
262,0.0002999999392326438
263,0.00029999993899981867
264,0.00029999993876699357
265,0.0002999999385341684
266,0.0002999999383013433
267,0.00029999993806851817
268,0.00029999993783569307
269,0.0002999999376028679
270,0.0002999999373700428
271,0.00029999993713721767
272,0.0002999999369043926
273,0.00029999993667156747
274,0.00029999993643874237
275,0.0002999999362059172
276,0.0002999999359730921
277,0.00029999993574026697
278,0.00029999993550744187
279,0.00029999993527461677
280,0.0002999999350417916
281,0.0002999999348089665
282,0.00029999993457614137
283,0.00029999993434331627
284,0.0002999999341104911
285,0.000299999933877666
286,0.0002999999336448409
287,0.00029999993341201577
288,0.00029999993317919067
289,0.0002999999329463656
290,0.0002999999327135404
291,0.0002999999324807153
292,0.00029999993224789017
293,0.00029999993201506507
294,0.0002999999317822399
295,0.0002999999315494149
296,0.0002999999313165897
297,0.0002999999310837646
298,0.00029999993085093947
299,0.0002999999306181144
300,0.0002999999303852892
301,0.0002999999301524641
302,0.00029999992991963897
303,0.0002999999296868139
304,0.0002999999294539888
305,0.0002999999292211636
306,0.0002999999289883385
307,0.00029999992875551337
308,0.0002999999285226883
309,0.0002999999282898632
310,0.000299999928057038
311,0.0002999999278242129
312,0.00029999992759138783
313,0.0002999999273585627
314,0.0002999999271257375
315,0.0002999999268929125
316,0.0002999999266600873
317,0.0002999999264272622
318,0.00029999992619443713
319,0.000299999925961612
320,0.0002999999257287868
321,0.00029999992549596167
322,0.00029999992526313663
323,0.0002999999250303115
324,0.00029999992479748643
325,0.0002999999245646612
326,0.00029999992433183613
327,0.000299999924099011
328,0.00029999992386618593
329,0.0002999999236333608
330,0.0002999999234005357
331,0.0002999999231677105
332,0.00029999992293488543
333,0.0002999999227020603
334,0.0002999999224692352
335,0.0002999999222364101
336,0.00029999992200358493
337,0.0002999999217707598
338,0.0002999999215379347
339,0.0002999999213051096
340,0.00029999992107228443
341,0.00029999992083945933
342,0.00029999992060663423
343,0.0002999999203738091
344,0.00029999992014098403
345,0.0002999999199081589
346,0.00029999991967533373
347,0.0002999999194425087
348,0.0002999999192096835
349,0.0002999999189768584
350,0.00029999991874403323
351,0.0002999999185112082
352,0.00029999991827838303
353,0.00029999991804555793
354,0.00029999991781273273
355,0.0002999999175799077
356,0.00029999991734708253
357,0.0002999999171142575
358,0.0002999999168814323
359,0.0002999999166486072
360,0.0002999999164157821
361,0.000299999916182957
362,0.00029999991595013183
363,0.00029999991571730674
364,0.00029999991548448164
365,0.0002999999152516565
366,0.00029999991501883133
367,0.00029999991478600623
368,0.00029999991455318114
369,0.000299999914320356
370,0.0002999999140875309
371,0.0002999999138547058
372,0.00029999991362188064
373,0.00029999991338905554
374,0.00029999991315623044
375,0.0002999999129234053
376,0.0002999999126905802
377,0.000299999912457755
378,0.00029999991222492994
379,0.0002999999119921048
380,0.0002999999117592797
381,0.0002999999115264546
382,0.00029999991129362944
383,0.00029999991106080434
384,0.00029999991082797924
385,0.0002999999105951541
386,0.00029999991036232894
387,0.0002999999101295039
388,0.00029999990989667874
389,0.0002999999096638536
390,0.0002999999094310285
391,0.0002999999091982034
392,0.00029999990896537824
393,0.00029999990873255314
394,0.00029999990849972804
395,0.0002999999082669029
396,0.00029999990803407774
397,0.0002999999078012527
398,0.00029999990756842754
399,0.0002999999073356024
400,0.0002999999071027773
401,0.0002999999068699522
402,0.00029999990663712704
403,0.00029999990640430194
404,0.00029999990617147684
405,0.0002999999059386517
406,0.00029999990570582654
407,0.0002999999054730015
408,0.00029999990524017634
409,0.0002999999050073512
410,0.00029999990477452615
411,0.000299999904541701
412,0.00029999990430887584
413,0.00029999990407605074
414,0.00029999990384322564
415,0.0002999999036104005
416,0.0002999999033775754
417,0.0002999999031447503
418,0.00029999990291192514
419,0.0002999999026791
420,0.00029999990244627495
421,0.0002999999022134498
422,0.00029999990198062464
423,0.00029999990174779954
424,0.00029999990151497445
425,0.0002999999012821493
426,0.0002999999010493242
427,0.0002999999008164991
428,0.00029999990058367395
429,0.0002999999003508488
430,0.00029999990011802375
431,0.0002999998998851986
432,0.00029999989965237344
433,0.00029999989941954835
434,0.00029999989918672325
435,0.0002999998989538981
436,0.000299999898721073
437,0.0002999998984882479
438,0.00029999989825542275
439,0.00029999989802259765
440,0.00029999989778977255
441,0.0002999998975569474
442,0.00029999989732412225
443,0.00029999989709129715
444,0.00029999989685847205
445,0.0002999998966256469
446,0.0002999998963928218
447,0.0002999998961599967
448,0.00029999989592717155
449,0.00029999989569434645
450,0.00029999989546152135
451,0.0002999998952286962
452,0.00029999989499587105
453,0.00029999989476304595
454,0.00029999989453022085
455,0.0002999998942973957
456,0.0002999998940645706
457,0.0002999998938317455
458,0.00029999989359892035
459,0.00029999989336609525
460,0.00029999989313327015
461,0.000299999892900445
462,0.00029999989266761985
463,0.00029999989243479475
464,0.00029999989220196965
465,0.0002999998919691445
466,0.0002999998917363194
467,0.0002999998915034943
468,0.00029999989127066915
469,0.00029999989103784405
470,0.00029999989080501895
471,0.0002999998905721938
472,0.00029999989033936865
473,0.0002999998901065436
474,0.00029999988987371845
475,0.0002999998896408933
476,0.0002999998894080682
477,0.0002999998891752431
478,0.00029999988894241795
479,0.00029999988870959285
480,0.00029999988847676776
481,0.0002999998882439426
482,0.00029999988801111745
483,0.0002999998877782924
484,0.00029999988754546725
485,0.0002999998873126421
486,0.000299999887079817
487,0.0002999998868469919
488,0.00029999988661416675
489,0.00029999988638134166
490,0.00029999988614851656
491,0.0002999998859156914
492,0.00029999988568286625
493,0.0002999998854500412
494,0.00029999988521721606
495,0.0002999998849843909
496,0.0002999998847515658
497,0.0002999998845187407
498,0.00029999988428591555
499,0.00029999988405309046
500,0.00029999988382026536
501,0.0002999998835874402
502,0.0002999998833546151
503,0.00029999988312179
504,0.00029999988288896486
505,0.0002999998826561397
506,0.0002999998824233146
507,0.0002999998821904895
508,0.00029999988195766436
509,0.00029999988172483926
510,0.00029999988149201416
511,0.000299999881259189
512,0.0002999998810263639
513,0.0002999998807935388
514,0.00029999988056071366
515,0.00029999988032788856
516,0.0002999998800950634
517,0.0002999998798622383
518,0.0002999998796294132
519,0.00029999987939658806
520,0.00029999987916376296
521,0.0002999998789309378
522,0.0002999998786981127
523,0.0002999998784652876
524,0.00029999987823246246
525,0.00029999987799963736
526,0.00029999987776681226
527,0.0002999998775339871
528,0.00029999987730116196
529,0.00029999987706833686
530,0.00029999987683551176
531,0.00029999987660268666
532,0.0002999998763698615
533,0.0002999998761370364
534,0.00029999987590421126
535,0.00029999987567138616
536,0.00029999987543856107
537,0.0002999998752057359
538,0.0002999998749729108
539,0.00029999987474008566
540,0.00029999987450726056
541,0.00029999987427443547
542,0.0002999998740416103
543,0.0002999998738087852
544,0.00029999987357596006
545,0.00029999987334313496
546,0.00029999987311030987
547,0.0002999998728774847
548,0.0002999998726446596
549,0.00029999987241183446
550,0.00029999987217900937
551,0.00029999987194618427
552,0.0002999998717133591
553,0.000299999871480534
554,0.0002999998712477089
555,0.00029999987101488377
556,0.00029999987078205867
557,0.0002999998705492335
558,0.0002999998703164084
559,0.0002999998700835833
560,0.00029999986985075817
561,0.00029999986961793307
562,0.0002999998693851079
563,0.0002999998691522828
564,0.0002999998689194577
565,0.00029999986868663257
566,0.00029999986845380747
567,0.0002999998682209823
568,0.0002999998679881572
569,0.0002999998677553321
570,0.00029999986752250697
571,0.00029999986728968187
572,0.0002999998670568567
573,0.0002999998668240316
574,0.0002999998665912065
575,0.00029999986635838137
576,0.00029999986612555627
577,0.0002999998658927311
578,0.000299999865659906
579,0.0002999998654270809
580,0.00029999986519425577
581,0.00029999986496143067
582,0.0002999998647286055
583,0.0002999998644957804
584,0.0002999998642629553
585,0.00029999986403013017
586,0.00029999986379730507
587,0.0002999998635644799
588,0.0002999998633316548
589,0.0002999998630988297
590,0.00029999986286600457
591,0.00029999986263317947
592,0.0002999998624003543
593,0.0002999998621675292
594,0.0002999998619347041
595,0.00029999986170187897
596,0.0002999998614690539
597,0.0002999998612362287
598,0.0002999998610034036
599,0.0002999998607705785
600,0.00029999986053775337
601,0.0002999998603049283
602,0.0002999998600721031
603,0.000299999859839278
604,0.0002999998596064529
605,0.0002999998593736278
606,0.0002999998591408027
607,0.0002999998589079776
608,0.0002999998586751524
609,0.0002999998584423273
610,0.0002999998582095022
611,0.0002999998579766771
612,0.000299999857743852
613,0.0002999998575110268
614,0.0002999998572782017
615,0.0002999998570453766
616,0.0002999998568125515
617,0.0002999998565797264
618,0.0002999998563469012
619,0.00029999985611407613
620,0.00029999985588125103
621,0.0002999998556484259
622,0.0002999998554156008
623,0.0002999998551827756
624,0.00029999985494995053
625,0.0002999998547171254
626,0.0002999998544843003
627,0.0002999998542514751
628,0.00029999985401865
629,0.00029999985378582493
630,0.00029999985355299983
631,0.0002999998533201747
632,0.0002999998530873496
633,0.00029999985285452443
634,0.00029999985262169933
635,0.00029999985238887423
636,0.0002999998521560491
637,0.000299999851923224
638,0.00029999985169039883
639,0.00029999985145757373
640,0.0002999998512247486
641,0.0002999998509919235
642,0.00029999985075909833
643,0.0002999998505262733
644,0.00029999985029344813
645,0.00029999985006062303
646,0.0002999998498277979
647,0.0002999998495949728
648,0.00029999984936214763
649,0.00029999984912932253
650,0.0002999998488964974
651,0.0002999998486636723
652,0.00029999984843084713
653,0.0002999998481980221
654,0.000299999847965197
655,0.00029999984773237183
656,0.0002999998474995467
657,0.0002999998472667216
658,0.0002999998470338965
659,0.00029999984680107133
660,0.0002999998465682462
661,0.0002999998463354211
662,0.000299999846102596
663,0.00029999984586977083
664,0.00029999984563694573
665,0.0002999998454041206
666,0.0002999998451712955
667,0.0002999998449384704
668,0.0002999998447056453
669,0.00029999984447282013
670,0.00029999984423999504
671,0.0002999998440071699
672,0.0002999998437743448
673,0.00029999984354151963
674,0.00029999984330869454
675,0.00029999984307586944
676,0.0002999998428430443
677,0.00029999984261021924
678,0.0002999998423773941
679,0.00029999984214456894
680,0.00029999984191174384
681,0.00029999984167891874
682,0.0002999998414460936
683,0.00029999984121326843
684,0.00029999984098044334
685,0.00029999984074761824
686,0.0002999998405147931
687,0.00029999984028196804
688,0.0002999998400491429
689,0.0002999998398163178
690,0.00029999983958349264
691,0.00029999983935066754
692,0.0002999998391178424
693,0.0002999998388850173
694,0.00029999983865219214
695,0.00029999983841936704
696,0.0002999998381865419
697,0.0002999998379537168
698,0.0002999998377208917
699,0.00029999983748806654
700,0.0002999998372552415
701,0.00029999983702241634
702,0.0002999998367895912
703,0.0002999998365567661
704,0.000299999836323941
705,0.00029999983609111584
706,0.00029999983585829074
707,0.0002999998356254656
708,0.0002999998353926405
709,0.00029999983515981534
710,0.0002999998349269903
711,0.00029999983469416514
712,0.00029999983446134005
713,0.0002999998342285149
714,0.0002999998339956898
715,0.00029999983376286464
716,0.00029999983353003954
717,0.0002999998332972144
718,0.0002999998330643893
719,0.00029999983283156414
720,0.00029999983259873904
721,0.00029999983236591395
722,0.0002999998321330888
723,0.0002999998319002637
724,0.0002999998316674386
725,0.0002999998314346135
726,0.00029999983120178835
727,0.00029999983096896325
728,0.0002999998307361381
729,0.000299999830503313
730,0.00029999983027048784
731,0.00029999983003766275
732,0.0002999998298048376
733,0.0002999998295720125
734,0.0002999998293391874
735,0.0002999998291063623
736,0.00029999982887353715
737,0.00029999982864071205
738,0.0002999998284078869
739,0.0002999998281750618
740,0.00029999982794223665
741,0.00029999982770941155
742,0.0002999998274765864
743,0.0002999998272437613
744,0.0002999998270109362
745,0.0002999998267781111
746,0.00029999982654528595
747,0.0002999998263124608
748,0.00029999982607963575
749,0.0002999998258468106
750,0.0002999998256139855
751,0.00029999982538116035
752,0.00029999982514833525
753,0.0002999998249155101
754,0.000299999824682685
755,0.00029999982444985985
756,0.00029999982421703475
757,0.0002999998239842096
758,0.00029999982375138455
759,0.00029999982351870935
760,0.0002999998232871793
761,0.00029999982305564915
762,0.0002999998228241191
763,0.000299999822592589
764,0.0002999998223610589
765,0.00029999982212952875
766,0.0002999998218979987
767,0.0002999998216664686
768,0.00029999982143493853
769,0.0002999998212034084
770,0.00029999982097187833
771,0.0002999998207403482
772,0.0002999998205088181
773,0.000299999820277288
774,0.00029999982004575793
775,0.00029999981981422785
776,0.00029999981958269773
777,0.00029999981935116765
778,0.00029999981911963753
779,0.00029999981888810745
780,0.00029999981865657733
781,0.00029999981842504725
782,0.0002999998181935172
783,0.0002999998179619871
784,0.000299999817730457
785,0.0002999998174989269
786,0.00029999981726739684
787,0.0002999998170358667
788,0.0002999998168043366
789,0.0002999998165728065
790,0.00029999981634127644
791,0.0002999998161097463
792,0.00029999981587821624
793,0.00029999981564668616
794,0.0002999998154151561
795,0.00029999981518362596
796,0.0002999998149520959
797,0.0002999998147205658
798,0.00029999981448903564
799,0.00029999981425750556
800,0.0002999998140259755
801,0.0002999998137944454
802,0.00029999981356291524
803,0.00029999981333138516
804,0.0002999998130998551
805,0.000299999812868325
806,0.0002999998126367949
807,0.0002999998124052648
808,0.00029999981217373474
809,0.00029999981194220467
810,0.00029999981171067454
811,0.00029999981147914447
812,0.00029999981124761434
813,0.0002999998110160842
814,0.00029999981078455414
815,0.00029999981055302407
816,0.000299999810321494
817,0.00029999981008996387
818,0.0002999998098584338
819,0.0002999998096269037
820,0.00029999980939537365
821,0.0002999998091638435
822,0.0002999998089323134
823,0.0002999998087007833
824,0.0002999998084692532
825,0.0002999998082377231
826,0.00029999980800619305
827,0.0002999998077746629
828,0.00029999980754313285
829,0.0002999998073116027
830,0.00029999980708007265
831,0.0002999998068485426
832,0.00029999980661701245
833,0.0002999998063854824
834,0.0002999998061539523
835,0.0002999998059224222
836,0.00029999980569089205
837,0.000299999805459362
838,0.0002999998052278319
839,0.0002999998049963018
840,0.0002999998047647717
841,0.00029999980453324163
842,0.0002999998043017115
843,0.00029999980407018143
844,0.00029999980383865136
845,0.00029999980360712123
846,0.0002999998033755911
847,0.00029999980314406103
848,0.00029999980291253096
849,0.0002999998026810009
850,0.0002999998024494708
851,0.0002999998022179407
852,0.0002999998019864106
853,0.00029999980175488054
854,0.00029999980152335036
855,0.0002999998012918203
856,0.0002999998010602902
857,0.0002999998008287601
858,0.00029999980059723
859,0.0002999998003656999
860,0.0002999998001341698
861,0.0002999997999026397
862,0.0002999997996711096
863,0.00029999979943957954
864,0.00029999979920804947
865,0.00029999979897651934
866,0.00029999979874498927
867,0.0002999997985134592
868,0.0002999997982819291
869,0.00029999979805039894
870,0.00029999979781886887
871,0.0002999997975873388
872,0.00029999979735580867
873,0.0002999997971242786
874,0.0002999997968927485
875,0.00029999979666121845
876,0.0002999997964296883
877,0.00029999979619815825
878,0.0002999997959666282
879,0.00029999979573509805
880,0.0002999997955035679
881,0.00029999979527203785
882,0.0002999997950405078
883,0.00029999979480897765
884,0.0002999997945774476
885,0.00029999979434591745
886,0.00029999979411438743
887,0.00029999979388285725
888,0.0002999997936513272
889,0.0002999997934197971
890,0.00029999979318826703
891,0.0002999997929567369
892,0.00029999979272520683
893,0.0002999997924936767
894,0.00029999979226214663
895,0.0002999997920306165
896,0.00029999979179908643
897,0.00029999979156755636
898,0.00029999979133602623
899,0.00029999979110449616
900,0.0002999997908729661
901,0.00029999979064143596
902,0.0002999997904099059
903,0.0002999997901783758
904,0.0002999997899468457
905,0.0002999997897153156
906,0.0002999997894837855
907,0.0002999997892522554
908,0.0002999997890207253
909,0.0002999997887891952
910,0.0002999997885576651
911,0.00029999978832613507
912,0.00029999978809460494
913,0.00029999978786307487
914,0.00029999978763154474
915,0.00029999978740001467
916,0.00029999978716848454
917,0.00029999978693695447
918,0.00029999978670542434
919,0.00029999978647389427
920,0.0002999997862423642
921,0.00029999978601083407
922,0.000299999785779304
923,0.0002999997855477739
924,0.0002999997853162438
925,0.0002999997850847137
926,0.00029999978485318365
927,0.0002999997846216535
928,0.00029999978439012345
929,0.0002999997841585933
930,0.00029999978392706325
931,0.0002999997836955332
932,0.00029999978346400305
933,0.000299999783232473
934,0.00029999978300094285
935,0.0002999997827694128
936,0.0002999997825378827
937,0.0002999997823063526
938,0.0002999997820748225
939,0.0002999997818432924
940,0.0002999997816117623
941,0.0002999997813802322
942,0.00029999978114870216
943,0.000299999780917172
944,0.0002999997806856419
945,0.00029999978045411183
946,0.00029999978022258176
947,0.00029999977999105163
948,0.0002999997797595215
949,0.00029999977952799143
950,0.00029999977929646136
951,0.0002999997790649313
952,0.0002999997788334012
953,0.0002999997786018711
954,0.00029999977837034096
955,0.0002999997781388109
956,0.0002999997779072808
957,0.00029999977767575074
958,0.0002999997774442206
959,0.0002999997772126905
960,0.0002999997769811604
961,0.00029999977674963034
962,0.0002999997765181002
963,0.00029999977628657014
964,0.00029999977605504
965,0.00029999977582350994
966,0.00029999977559197987
967,0.0002999997753604498
968,0.0002999997751289196
969,0.0002999997748973896
970,0.00029999977466585947
971,0.0002999997744343294
972,0.00029999977420279927
973,0.0002999997739712692
974,0.00029999977373973907
975,0.000299999773508209
976,0.0002999997732766789
977,0.0002999997730451488
978,0.0002999997728136187
979,0.00029999977258208865
980,0.0002999997723505585
981,0.00029999977211902845
982,0.0002999997718874983
983,0.00029999977165596825
984,0.0002999997714244382
985,0.00029999977119290805
986,0.000299999770961378
987,0.00029999977072984785
988,0.0002999997704983178
989,0.00029999977026678765
990,0.00029999977003525763
991,0.0002999997698037275
992,0.00029999976957219743
993,0.0002999997693406673
994,0.00029999976910913723
995,0.0002999997688776071
996,0.00029999976864607703
997,0.0002999997684145469
998,0.0002999997681830169
999,0.00029999976795148676
1000,0.0002999997677199567
1001,0.00029999976748842656
1002,0.0002999997672568965
1003,0.00029999976702536636
1004,0.0002999997667938363
1005,0.0002999997665623062
1006,0.0002999997663307761
1007,0.000299999766099246
1008,0.0002999997658677159
1009,0.0002999997656361858
1010,0.00029999976540465574
1011,0.0002999997651731256
1012,0.00029999976494159554
1013,0.00029999976471006547
1014,0.00029999976447853534
1015,0.00029999976424700527
1016,0.00029999976401547514
1017,0.00029999976378394507
1018,0.00029999976355241494
1019,0.0002999997633208849
1020,0.00029999976308935474
1021,0.00029999976285782467
1022,0.0002999997626262946
1023,0.0002999997623947645
1024,0.00029999976216323434
1025,0.0002999997619317043
1026,0.0002999997617001742
1027,0.0002999997614686441
1028,0.000299999761237114
1029,0.000299999761005584
1030,0.0002999997607740538
1031,0.0002999997605425237
1032,0.00029999976031099365
1033,0.0002999997600794636
1034,0.00029999975984793345
1035,0.0002999997596164033
1036,0.00029999975938487325
1037,0.0002999997591533432
1038,0.0002999997589218131
1039,0.000299999758690283
1040,0.00029999975845875285
1041,0.0002999997582272228
1042,0.0002999997579956927
1043,0.00029999975776416263
1044,0.0002999997575326325
1045,0.0002999997573011024
1046,0.00029999975706957235
1047,0.00029999975683804223
1048,0.00029999975660651215
1049,0.00029999975637498203
1050,0.00029999975614345195
1051,0.00029999975591192183
1052,0.00029999975568039175
1053,0.00029999975544886163
1054,0.00029999975521733155
1055,0.00029999975498580143
1056,0.0002999997547542714
1057,0.0002999997545227413
1058,0.0002999997542912112
1059,0.0002999997540596811
1060,0.000299999753828151
1061,0.0002999997535966209
1062,0.0002999997533650908
1063,0.00029999975313356074
1064,0.0002999997529020306
1065,0.00029999975267050054
1066,0.00029999975243897046
1067,0.00029999975220744034
1068,0.00029999975197591026
1069,0.0002999997517443802
1070,0.00029999975151285006
1071,0.00029999975128131994
1072,0.00029999975104978986
1073,0.0002999997508182598
1074,0.00029999975058672966
1075,0.00029999975035519964
1076,0.00029999975012366946
1077,0.00029999974989213944
1078,0.0002999997496606093
1079,0.00029999974942907924
1080,0.0002999997491975491
1081,0.00029999974896601904
1082,0.0002999997487344889
1083,0.00029999974850295884
1084,0.0002999997482714287
1085,0.0002999997480398987
1086,0.0002999997478083685
1087,0.00029999974757683844
1088,0.00029999974734530837
1089,0.0002999997471137783
1090,0.0002999997468822482
1091,0.0002999997466507181
1092,0.00029999974641918797
1093,0.0002999997461876579
1094,0.0002999997459561278
1095,0.00029999974572459775
1096,0.0002999997454930676
1097,0.0002999997452615375
1098,0.0002999997450300074
1099,0.00029999974479847735
1100,0.0002999997445669473
1101,0.0002999997443354171
1102,0.000299999744103887
1103,0.00029999974387235695
1104,0.0002999997436408269
1105,0.00029999974340929675
1106,0.00029999974317776673
1107,0.00029999974294623655
1108,0.0002999997427147065
1109,0.0002999997424831764
1110,0.00029999974225164633
1111,0.00029999974202011615
1112,0.0002999997417885861
1113,0.000299999741557056
1114,0.00029999974132552593
1115,0.00029999974109399586
1116,0.00029999974086246573
1117,0.0002999997406309356
1118,0.00029999974039940553
1119,0.00029999974016787546
1120,0.0002999997399363454
1121,0.00029999973970481526
1122,0.00029999973947328513
1123,0.00029999973924175506
1124,0.000299999739010225
1125,0.0002999997387786949
1126,0.0002999997385471648
1127,0.00029999973831563466
1128,0.0002999997380841046
1129,0.0002999997378525745
1130,0.0002999997376210444
1131,0.0002999997373895143
1132,0.0002999997371579842
1133,0.0002999997369264541
1134,0.00029999973669492404
1135,0.00029999973646339397
1136,0.00029999973623186384
1137,0.00029999973600033377
1138,0.00029999973576880364
1139,0.00029999973553727357
1140,0.0002999997353057435
1141,0.00029999973507421337
1142,0.0002999997348426833
1143,0.00029999973461115317
1144,0.0002999997343796231
1145,0.000299999734148093
1146,0.0002999997339165629
1147,0.0002999997336850328
1148,0.0002999997334535027
1149,0.0002999997332219726
1150,0.00029999973299044255
1151,0.0002999997327589124
1152,0.00029999973252738235
1153,0.0002999997322958522
1154,0.00029999973206432215
1155,0.0002999997318327921
1156,0.000299999731601262
1157,0.0002999997313697319
