step,lr,loss
97.0,8.492476060191518e-08,0.6980844736099243
98.0,8.580027359781121e-08,0.6849882006645203
99.0,8.667578659370725e-08,0.7205431461334229
100.0,8.755129958960328e-08,0.6895573139190674
101.0,8.84268125854993e-08,0.7032755613327026
102.0,8.930232558139534e-08,0.6888548731803894
103.0,9.017783857729137e-08,0.6937364339828491
104.0,9.105335157318741e-08,0.6888850927352905
105.0,9.192886456908344e-08,0.6952584981918335
106.0,9.280437756497947e-08,0.7182351350784302
107.0,9.36798905608755e-08,0.7029772996902466
108.0,9.455540355677153e-08,0.6943541765213013
109.0,9.543091655266757e-08,0.6990154981613159
110.0,9.63064295485636e-08,0.7134765386581421
111.0,9.718194254445963e-08,0.6859300136566162
112.0,9.805745554035567e-08,0.6823734045028687
113.0,9.893296853625171e-08,0.699669599533081
114.0,9.980848153214775e-08,0.6898506879806519
115.0,1.0068399452804378e-07,0.6641945838928223
116.0,1.0155950752393982e-07,0.7090247869491577
117.0,1.0243502051983584e-07,0.6823127269744873
118.0,1.0331053351573187e-07,0.6928598880767822
119.0,1.0418604651162791e-07,0.6938502788543701
120.0,1.0506155950752394e-07,0.6722677946090698
121.0,1.0593707250341998e-07,0.7166206240653992
122.0,1.06812585499316e-07,0.6893728971481323
123.0,1.0768809849521203e-07,0.7044479250907898
124.0,1.0856361149110807e-07,0.7206829786300659
125.0,1.094391244870041e-07,0.6747841238975525
126.0,1.1031463748290014e-07,0.708403468132019
127.0,1.1119015047879617e-07,0.6652869582176208
128.0,1.120656634746922e-07,0.6767797470092773
129.0,1.1294117647058823e-07,0.6842948198318481
130.0,1.1381668946648426e-07,0.6790053844451904
131.0,1.146922024623803e-07,0.6689271926879883
132.0,1.1556771545827633e-07,0.6975531578063965
133.0,1.1644322845417236e-07,0.6876901388168335
134.0,1.173187414500684e-07,0.6711536645889282
135.0,1.1819425444596442e-07,0.7035913467407227
136.0,1.1906976744186046e-07,0.6839514970779419
137.0,1.199452804377565e-07,0.6693434715270996
138.0,1.2082079343365253e-07,0.7031826972961426
139.0,1.2169630642954857e-07,0.6542238593101501
140.0,1.2257181942544458e-07,0.6909189820289612
141.0,1.2344733242134062e-07,0.6944424510002136
142.0,1.2432284541723667e-07,0.6734872460365295
143.0,1.251983584131327e-07,0.693630576133728
144.0,1.2607387140902872e-07,0.6815298795700073
145.0,1.2694938440492476e-07,0.6672689914703369
146.0,1.2782489740082077e-07,0.6978909373283386
147.0,1.2870041039671681e-07,0.7107089757919312
148.0,1.2957592339261285e-07,0.6717308759689331
149.0,1.304514363885089e-07,0.6819839477539062
150.0,1.313269493844049e-07,0.6468344926834106
151.0,1.3220246238030095e-07,0.7094814777374268
152.0,1.3307797537619696e-07,0.6980386972427368
153.0,1.3395348837209303e-07,0.7051393985748291
154.0,1.3482900136798904e-07,0.6967036128044128
155.0,1.3570451436388508e-07,0.6760322451591492
156.0,1.365800273597811e-07,0.7142356634140015
157.0,1.3745554035567714e-07,0.6866841316223145
158.0,1.3833105335157318e-07,0.6419069170951843
159.0,1.3920656634746922e-07,0.6750102043151855
160.0,1.4008207934336523e-07,0.6628997325897217
161.0,1.4095759233926127e-07,0.6583162546157837
162.0,1.4183310533515729e-07,0.681057870388031
163.0,1.4270861833105335e-07,0.6666034460067749
164.0,1.435841313269494e-07,0.6562402248382568
165.0,1.444596443228454e-07,0.6873619556427002
166.0,1.4533515731874145e-07,0.6783313751220703
167.0,1.4621067031463746e-07,0.6754315495491028
168.0,1.4708618331053353e-07,0.6721370220184326
169.0,1.4796169630642954e-07,0.7065664529800415
170.0,1.4883720930232558e-07,0.6621653437614441
171.0,1.497127222982216e-07,0.7095898985862732
172.0,1.5058823529411764e-07,0.6608048677444458
173.0,1.5146374829001368e-07,0.6799863576889038
174.0,1.5233926128590972e-07,0.6497067213058472
175.0,1.5321477428180573e-07,0.6812635064125061
176.0,1.5409028727770177e-07,0.6523261070251465
177.0,1.5496580027359778e-07,0.6702193021774292
178.0,1.5584131326949385e-07,0.6569276452064514
179.0,1.5671682626538987e-07,0.662735104560852
180.0,1.575923392612859e-07,0.6552080512046814
181.0,1.5846785225718192e-07,0.6593239903450012
182.0,1.5934336525307796e-07,0.6410896182060242
183.0,1.60218878248974e-07,0.6826082468032837
184.0,1.6109439124487004e-07,0.6416610479354858
185.0,1.6196990424076605e-07,0.6653401255607605
186.0,1.628454172366621e-07,0.6655803918838501
187.0,1.637209302325581e-07,0.6652674078941345
188.0,1.6459644322845418e-07,0.6630035638809204
189.0,1.654719562243502e-07,0.6625496745109558
190.0,1.6634746922024623e-07,0.6828669309616089
191.0,1.6722298221614224e-07,0.6521304845809937
192.0,1.6809849521203828e-07,0.6624146699905396
193.0,1.6897400820793435e-07,0.6739829778671265
194.0,1.6984952120383036e-07,0.6723450422286987
195.0,1.707250341997264e-07,0.682575523853302
196.0,1.7160054719562242e-07,0.6739901900291443
197.0,1.7247606019151846e-07,0.6443328857421875
198.0,1.733515731874145e-07,0.659956693649292
199.0,1.7422708618331054e-07,0.6357108354568481
200.0,1.7510259917920655e-07,0.6244543790817261
201.0,1.759781121751026e-07,0.6528332233428955
202.0,1.768536251709986e-07,0.6691132187843323
203.0,1.7772913816689467e-07,0.674875020980835
204.0,1.786046511627907e-07,0.6318355798721313
205.0,1.7948016415868673e-07,0.6591941118240356
206.0,1.8035567715458274e-07,0.6695451140403748
207.0,1.8123119015047878e-07,0.6681997776031494
208.0,1.8210670314637482e-07,0.6574568152427673
209.0,1.8298221614227086e-07,0.6413398385047913
210.0,1.8385772913816688e-07,0.6610806584358215
211.0,1.8473324213406292e-07,0.6755111217498779
212.0,1.8560875512995893e-07,0.6384110450744629
213.0,1.86484268125855e-07,0.6334303617477417
214.0,1.87359781121751e-07,0.6094685792922974
215.0,1.8823529411764705e-07,0.6650073528289795
216.0,1.8911080711354307e-07,0.6512043476104736
217.0,1.899863201094391e-07,0.6537736654281616
218.0,1.9086183310533515e-07,0.6882860064506531
219.0,1.9173734610123119e-07,0.6537848711013794
220.0,1.926128590971272e-07,0.6421684622764587
221.0,1.9348837209302324e-07,0.6430364847183228
222.0,1.9436388508891925e-07,0.6480622291564941
223.0,1.9523939808481532e-07,0.6460071802139282
224.0,1.9611491108071134e-07,0.6644529104232788
225.0,1.9699042407660738e-07,0.6398574709892273
226.0,1.9786593707250342e-07,0.6724584102630615
227.0,1.9874145006839943e-07,0.6608750820159912
228.0,1.996169630642955e-07,0.6376351714134216
229.0,2.004924760601915e-07,0.639093279838562
230.0,2.0136798905608755e-07,0.668329119682312
231.0,2.0224350205198356e-07,0.6387492418289185
232.0,2.0311901504787963e-07,0.6230341196060181
233.0,2.0399452804377565e-07,0.6499825119972229
234.0,2.0487004103967169e-07,0.6407041549682617
235.0,2.057455540355677e-07,0.6656381487846375
236.0,2.0662106703146374e-07,0.6400535106658936
237.0,2.0749658002735978e-07,0.6458084583282471
238.0,2.0837209302325582e-07,0.6117351055145264
239.0,2.0924760601915183e-07,0.6504044532775879
240.0,2.1012311901504787e-07,0.6741126179695129
241.0,2.109986320109439e-07,0.6062808036804199
242.0,2.1187414500683995e-07,0.6977329254150391
243.0,2.1274965800273597e-07,0.6313938498497009
244.0,2.13625170998632e-07,0.6267253160476685
245.0,2.1450068399452802e-07,0.6889384984970093
246.0,2.1537619699042406e-07,0.6702325940132141
247.0,2.162517099863201e-07,0.6444345116615295
248.0,2.1712722298221614e-07,0.6305333375930786
249.0,2.1800273597811216e-07,0.6478406190872192
250.0,2.188782489740082e-07,0.6559675931930542
251.0,2.197537619699042e-07,0.6159484386444092
252.0,2.2062927496580028e-07,0.6698729395866394
253.0,2.215047879616963e-07,0.5787590742111206
254.0,2.2238030095759233e-07,0.6775997877120972
255.0,2.2325581395348835e-07,0.6037108898162842
256.0,2.241313269493844e-07,0.6290242671966553
257.0,2.2500683994528045e-07,0.6170969009399414
258.0,2.2588235294117647e-07,0.7331872582435608
259.0,2.267578659370725e-07,0.6558274626731873
260.0,2.2763337893296852e-07,0.6144145727157593
261.0,2.2850889192886456e-07,0.6345334649085999
262.0,2.293844049247606e-07,0.6236155033111572
263.0,2.3025991792065664e-07,0.6441893577575684
264.0,2.3113543091655266e-07,0.6530382633209229
265.0,2.320109439124487e-07,0.6099665760993958
266.0,2.328864569083447e-07,0.6396051049232483
267.0,2.3376196990424078e-07,0.6322764158248901
268.0,2.346374829001368e-07,0.5881327390670776
269.0,2.3551299589603283e-07,0.5959327220916748
270.0,2.3638850889192885e-07,0.6219760775566101
271.0,2.3726402188782489e-07,0.669735312461853
272.0,2.3813953488372093e-07,0.6111117601394653
273.0,2.3901504787961694e-07,0.7274156808853149
274.0,2.39890560875513e-07,0.6497503519058228
275.0,2.40766073871409e-07,0.6043383479118347
276.0,2.4164158686730506e-07,0.652144193649292
277.0,2.425170998632011e-07,0.6392334699630737
278.0,2.4339261285909714e-07,0.6121575832366943
279.0,2.4426812585499313e-07,0.7043060064315796
280.0,2.4514363885088917e-07,0.6112699508666992
281.0,2.460191518467852e-07,0.6301665902137756
282.0,2.4689466484268125e-07,0.6184279322624207
283.0,2.477701778385773e-07,0.6893959641456604
284.0,2.4864569083447333e-07,0.617872953414917
285.0,2.495212038303693e-07,0.645554780960083
286.0,2.503967168262654e-07,0.6014817953109741
287.0,2.512722298221614e-07,0.621751070022583
288.0,2.5214774281805744e-07,0.6819450259208679
289.0,2.530232558139534e-07,0.6585075855255127
290.0,2.538987688098495e-07,0.5998355150222778
291.0,2.5477428180574556e-07,0.6087421178817749
292.0,2.5564979480164155e-07,0.6170691251754761
293.0,2.5652530779753764e-07,0.6229382753372192
294.0,2.5740082079343363e-07,0.6527327299118042
295.0,2.5827633378932967e-07,0.5699528455734253
296.0,2.591518467852257e-07,0.6812020540237427
297.0,2.6002735978112175e-07,0.6024580001831055
298.0,2.609028727770178e-07,0.651381254196167
299.0,2.617783857729138e-07,0.6282674074172974
300.0,2.626538987688098e-07,0.6393052935600281
301.0,2.635294117647059e-07,0.6473251581192017
302.0,2.644049247606019e-07,0.6011437177658081
303.0,2.6528043775649794e-07,0.6068853139877319
304.0,2.661559507523939e-07,0.6202523708343506
305.0,2.6703146374829e-07,0.5581561923027039
306.0,2.6790697674418606e-07,0.6318768858909607
307.0,2.6878248974008205e-07,0.6429945230484009
308.0,2.696580027359781e-07,0.5495636463165283
309.0,2.705335157318741e-07,0.5749790668487549
310.0,2.7140902872777017e-07,0.5997415781021118
311.0,2.722845417236662e-07,0.5998690128326416
312.0,2.731600547195622e-07,0.6140714883804321
313.0,2.740355677154583e-07,0.6304718255996704
314.0,2.749110807113543e-07,0.5259747505187988
315.0,2.757865937072503e-07,0.6122989654541016
316.0,2.7666210670314636e-07,0.6197820901870728
317.0,2.775376196990424e-07,0.6755844354629517
318.0,2.7841313269493844e-07,0.6117295622825623
319.0,2.792886456908344e-07,0.6611512303352356
320.0,2.8016415868673046e-07,0.6712731719017029
321.0,2.8103967168262656e-07,0.5846683382987976
322.0,2.8191518467852254e-07,0.6088007688522339
323.0,2.827906976744186e-07,0.5446698069572449
324.0,2.8366621067031457e-07,0.6263322830200195
325.0,2.8454172366621067e-07,0.545507550239563
326.0,2.854172366621067e-07,0.5552341938018799
327.0,2.862927496580027e-07,0.6381044387817383
328.0,2.871682626538988e-07,0.6160397529602051
329.0,2.880437756497948e-07,0.5985705256462097
330.0,2.889192886456908e-07,0.6260056495666504
331.0,2.8979480164158685e-07,0.6211012601852417
332.0,2.906703146374829e-07,0.6493300199508667
333.0,2.9154582763337893e-07,0.6066188812255859
334.0,2.924213406292749e-07,0.5767585039138794
335.0,2.9329685362517096e-07,0.6389949917793274
336.0,2.9417236662106706e-07,0.6233342885971069
337.0,2.9504787961696304e-07,0.6507999897003174
338.0,2.959233926128591e-07,0.6802621483802795
339.0,2.9679890560875507e-07,0.5918662548065186
340.0,2.9767441860465116e-07,0.5658769011497498
341.0,2.985499316005472e-07,0.5726871490478516
342.0,2.994254445964432e-07,0.6644267439842224
343.0,3.0030095759233923e-07,0.6282673478126526
344.0,3.0117647058823527e-07,0.6321090459823608
345.0,3.020519835841313e-07,0.5992746949195862
346.0,3.0292749658002735e-07,0.6612647771835327
347.0,3.0380300957592334e-07,0.5749658346176147
348.0,3.0467852257181943e-07,0.5654072761535645
349.0,3.055540355677154e-07,0.5587066411972046
350.0,3.0642954856361146e-07,0.559892475605011
351.0,3.073050615595075e-07,0.6369308233261108
352.0,3.0818057455540354e-07,0.6376659870147705
353.0,3.090560875512996e-07,0.6070417165756226
354.0,3.0993160054719557e-07,0.5562454462051392
355.0,3.1080711354309166e-07,0.6071668267250061
356.0,3.116826265389877e-07,0.6684145927429199
357.0,3.125581395348837e-07,0.5855952501296997
358.0,3.1343365253077973e-07,0.6416953206062317
359.0,3.1430916552667577e-07,0.5287169218063354
360.0,3.151846785225718e-07,0.5169386863708496
361.0,3.1606019151846785e-07,0.5686642527580261
362.0,3.1693570451436384e-07,0.5721920728683472
363.0,3.1781121751025993e-07,0.5714517831802368
364.0,3.186867305061559e-07,0.5533840656280518
365.0,3.1956224350205196e-07,0.6589789390563965
366.0,3.20437756497948e-07,0.5610512495040894
367.0,3.2131326949384404e-07,0.5728433728218079
368.0,3.221887824897401e-07,0.6275687217712402
369.0,3.2306429548563607e-07,0.6488229036331177
370.0,3.239398084815321e-07,0.6554884910583496
371.0,3.248153214774282e-07,0.5215347409248352
372.0,3.256908344733242e-07,0.6813233494758606
373.0,3.2656634746922023e-07,0.5963588953018188
374.0,3.274418604651162e-07,0.6552149057388306
375.0,3.283173734610123e-07,0.5513943433761597
376.0,3.2919288645690835e-07,0.6530282497406006
377.0,3.3006839945280434e-07,0.5343688726425171
378.0,3.309439124487004e-07,0.6055119037628174
379.0,3.318194254445964e-07,0.5770817995071411
380.0,3.3269493844049246e-07,0.48357635736465454
381.0,3.335704514363885e-07,0.5978053212165833
382.0,3.344459644322845e-07,0.516957700252533
383.0,3.353214774281806e-07,0.5920391082763672
384.0,3.3619699042407657e-07,0.5845319628715515
385.0,3.370725034199726e-07,0.5553535223007202
386.0,3.379480164158687e-07,0.5847832560539246
387.0,3.388235294117647e-07,0.5695603489875793
388.0,3.3969904240766073e-07,0.5486071109771729
389.0,3.405745554035567e-07,0.6061396598815918
390.0,3.414500683994528e-07,0.6123651266098022
391.0,3.4232558139534885e-07,0.6575480699539185
392.0,3.4320109439124484e-07,0.570633053779602
393.0,3.440766073871409e-07,0.5470979809761047
394.0,3.449521203830369e-07,0.5942845344543457
395.0,3.4582763337893296e-07,0.5349084734916687
396.0,3.46703146374829e-07,0.5416029691696167
397.0,3.47578659370725e-07,0.6365228295326233
398.0,3.484541723666211e-07,0.6054985523223877
399.0,3.4932968536251707e-07,0.6217980980873108
400.0,3.502051983584131e-07,0.5853691697120667
401.0,3.5108071135430915e-07,0.6150942444801331
402.0,3.519562243502052e-07,0.6067512035369873
403.0,3.5283173734610123e-07,0.5781203508377075
404.0,3.537072503419972e-07,0.5873045921325684
405.0,3.5458276333789325e-07,0.5233588814735413
406.0,3.5545827633378935e-07,0.5998693704605103
407.0,3.5633378932968534e-07,0.5365880727767944
408.0,3.572093023255814e-07,0.6813592910766602
409.0,3.5808481532147736e-07,0.6053766012191772
410.0,3.5896032831737346e-07,0.6175495982170105
411.0,3.598358413132695e-07,0.5280817747116089
412.0,3.607113543091655e-07,0.5837525129318237
413.0,3.615868673050615e-07,0.499787837266922
414.0,3.6246238030095756e-07,0.5318899154663086
415.0,3.633378932968536e-07,0.5810859203338623
416.0,3.6421340629274965e-07,0.6619487404823303
417.0,3.6508891928864563e-07,0.5748171806335449
418.0,3.659644322845417e-07,0.5863271951675415
419.0,3.668399452804377e-07,0.6217329502105713
420.0,3.6771545827633375e-07,0.5417925119400024
421.0,3.6859097127222985e-07,0.5854254961013794
422.0,3.6946648426812583e-07,0.5479049682617188
423.0,3.703419972640219e-07,0.5832235813140869
424.0,3.7121751025991786e-07,0.5387109518051147
425.0,3.7209302325581396e-07,0.637285053730011
426.0,3.7296853625171e-07,0.5370264053344727
427.0,3.73844049247606e-07,0.6015068292617798
428.0,3.74719562243502e-07,0.6233503818511963
429.0,3.7559507523939806e-07,0.6335545182228088
430.0,3.764705882352941e-07,0.5271561741828918
431.0,3.7734610123119014e-07,0.5955733060836792
432.0,3.7822161422708613e-07,0.6113295555114746
433.0,3.790971272229822e-07,0.6628960371017456
434.0,3.799726402188782e-07,0.6000419855117798
435.0,3.8084815321477425e-07,0.4637824296951294
436.0,3.817236662106703e-07,0.5500996708869934
437.0,3.8259917920656633e-07,0.598339319229126
438.0,3.8347469220246237e-07,0.5708224773406982
439.0,3.8435020519835836e-07,0.6250839233398438
440.0,3.852257181942544e-07,0.5943103432655334
441.0,3.861012311901505e-07,0.5109086632728577
442.0,3.869767441860465e-07,0.5323296785354614
443.0,3.878522571819425e-07,0.5438330769538879
444.0,3.887277701778385e-07,0.5700883865356445
445.0,3.896032831737346e-07,0.5197506546974182
446.0,3.9047879616963064e-07,0.573807954788208
447.0,3.9135430916552663e-07,0.5396357774734497
448.0,3.9222982216142267e-07,0.6065584421157837
449.0,3.931053351573187e-07,0.5620909929275513
450.0,3.9398084815321475e-07,0.5433951020240784
451.0,3.948563611491108e-07,0.6693275570869446
452.0,3.9573187414500683e-07,0.5425653457641602
453.0,3.9660738714090287e-07,0.5960123538970947
454.0,3.9748290013679886e-07,0.6515630483627319
455.0,3.983584131326949e-07,0.560499906539917
456.0,3.99233926128591e-07,0.625413715839386
457.0,4.00109439124487e-07,0.6007075309753418
458.0,4.00984952120383e-07,0.5214465856552124
459.0,4.0186046511627906e-07,0.5879412293434143
460.0,4.027359781121751e-07,0.5647162199020386
461.0,4.0361149110807114e-07,0.5994489789009094
462.0,4.0448700410396713e-07,0.6092194318771362
463.0,4.0536251709986317e-07,0.5545706152915955
464.0,4.0623803009575926e-07,0.5754927396774292
465.0,4.0711354309165525e-07,0.4957253336906433
466.0,4.079890560875513e-07,0.5817158818244934
467.0,4.088645690834473e-07,0.6057398319244385
468.0,4.0974008207934337e-07,0.6315243244171143
469.0,4.106155950752394e-07,0.5905681848526001
470.0,4.114911080711354e-07,0.5690790414810181
471.0,4.1236662106703144e-07,0.49280694127082825
472.0,4.132421340629275e-07,0.5158249139785767
473.0,4.141176470588235e-07,0.6448664665222168
474.0,4.1499316005471956e-07,0.5739168524742126
475.0,4.1586867305061555e-07,0.5874791145324707
476.0,4.1674418604651164e-07,0.5684034824371338
477.0,4.1761969904240763e-07,0.5831961631774902
478.0,4.1849521203830367e-07,0.5815247297286987
479.0,4.1937072503419976e-07,0.608695387840271
480.0,4.2024623803009575e-07,0.49775683879852295
481.0,4.211217510259918e-07,0.546044111251831
482.0,4.219972640218878e-07,0.5973384976387024
483.0,4.2287277701778387e-07,0.47787803411483765
484.0,4.237482900136799e-07,0.6267262697219849
485.0,4.246238030095759e-07,0.5958272814750671
486.0,4.2549931600547194e-07,0.5667515993118286
487.0,4.26374829001368e-07,0.4889776110649109
488.0,4.27250341997264e-07,0.5762462615966797
489.0,4.2812585499316006e-07,0.5369495153427124
490.0,4.2900136798905605e-07,0.42719370126724243
491.0,4.2987688098495214e-07,0.5705822706222534
492.0,4.307523939808481e-07,0.5603460669517517
493.0,4.3162790697674417e-07,0.5228695869445801
494.0,4.325034199726402e-07,0.5481756925582886
495.0,4.3337893296853625e-07,0.5323742628097534
496.0,4.342544459644323e-07,0.5223963260650635
497.0,4.351299589603283e-07,0.4942034184932709
498.0,4.360054719562243e-07,0.6416777968406677
499.0,4.368809849521204e-07,0.5878140926361084
500.0,4.377564979480164e-07,0.49239692091941833
501.0,4.3863201094391244e-07,0.542434573173523
502.0,4.395075239398084e-07,0.5203595161437988
503.0,4.403830369357045e-07,0.5560636520385742
504.0,4.4125854993160056e-07,0.5514079928398132
505.0,4.4213406292749654e-07,0.6078082323074341
506.0,4.430095759233926e-07,0.586963415145874
507.0,4.438850889192886e-07,0.47554704546928406
508.0,4.4476060191518467e-07,0.5804499387741089
509.0,4.456361149110807e-07,0.5753316879272461
510.0,4.465116279069767e-07,0.5809031128883362
511.0,4.473871409028728e-07,0.48867419362068176
512.0,4.482626538987688e-07,0.556084394454956
513.0,4.491381668946648e-07,0.5177570581436157
514.0,4.500136798905609e-07,0.5652565956115723
515.0,4.508891928864569e-07,0.5150469541549683
516.0,4.5176470588235294e-07,0.5422943830490112
517.0,4.526402188782489e-07,0.42772895097732544
518.0,4.53515731874145e-07,0.5221086740493774
519.0,4.5439124487004106e-07,0.62938392162323
520.0,4.5526675786593704e-07,0.5226300954818726
521.0,4.561422708618331e-07,0.5926859974861145
522.0,4.570177838577291e-07,0.5756460428237915
523.0,4.5789329685362516e-07,0.5429431200027466
524.0,4.587688098495212e-07,0.5632920265197754
525.0,4.596443228454172e-07,0.5086996555328369
526.0,4.605198358413133e-07,0.5241280794143677
527.0,4.6139534883720927e-07,0.5662513971328735
528.0,4.622708618331053e-07,0.6102088689804077
529.0,4.6314637482900135e-07,0.5203671455383301
530.0,4.640218878248974e-07,0.6066925525665283
531.0,4.6489740082079343e-07,0.4844663143157959
532.0,4.657729138166894e-07,0.5601228475570679
533.0,4.6664842681258546e-07,0.43285471200942993
534.0,4.6752393980848155e-07,0.6769249439239502
535.0,4.6839945280437754e-07,0.5791734457015991
536.0,4.692749658002736e-07,0.5157592296600342
537.0,4.7015047879616957e-07,0.500505805015564
538.0,4.7102599179206566e-07,0.5729411840438843
539.0,4.719015047879617e-07,0.551315188407898
540.0,4.727770177838577e-07,0.5078200101852417
541.0,4.7365253077975373e-07,0.5434361100196838
542.0,4.7452804377564977e-07,0.5380403399467468
543.0,4.754035567715458e-07,0.4445091485977173
544.0,4.7627906976744185e-07,0.526254415512085
545.0,4.771545827633379e-07,0.45492827892303467
546.0,4.780300957592339e-07,0.6007057428359985
547.0,4.789056087551299e-07,0.5543856620788574
548.0,4.79781121751026e-07,0.5595567226409912
549.0,4.806566347469221e-07,0.5216260552406311
550.0,4.81532147742818e-07,0.5741139054298401
551.0,4.824076607387141e-07,0.5264873504638672
552.0,4.832831737346101e-07,0.5076346397399902
553.0,4.841586867305061e-07,0.5241419076919556
554.0,4.850341997264022e-07,0.5089348554611206
555.0,4.859097127222982e-07,0.7059967517852783
556.0,4.867852257181943e-07,0.517687201499939
557.0,4.876607387140903e-07,0.48921793699264526
558.0,4.885362517099863e-07,0.6628600358963013
559.0,4.894117647058824e-07,0.6297732591629028
560.0,4.902872777017783e-07,0.4537852108478546
561.0,4.911627906976744e-07,0.47168201208114624
562.0,4.920383036935704e-07,0.5406051874160767
563.0,4.929138166894665e-07,0.5450577735900879
564.0,4.937893296853625e-07,0.5286151170730591
565.0,4.946648426812585e-07,0.662521243095398
566.0,4.955403556771546e-07,0.5281900763511658
567.0,4.964158686730506e-07,0.5969810485839844
568.0,4.972913816689467e-07,0.4642210602760315
569.0,4.981668946648426e-07,0.5502809882164001
570.0,4.990424076607386e-07,0.6569315195083618
571.0,4.999179206566347e-07,0.4869765639305115
572.0,4.999118412412753e-07,0.6008196473121643
573.0,4.998145626109584e-07,0.5713196992874146
