base_mae,corr_mae,delta_pct,kappa,scale,subset_mode,test_curve,test_label,train_curve,train_label,win
0.0013816404339982303,0.0012206183025945336,-11.654416550167568,0.014462486097242969,100,first_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.005612615040270773,0.005433538663098271,-3.1906050190084523,0.023992372280016536,400,first_half,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.004701998914275349,0.003952520907874963,-15.939561451725515,0.023992372280016536,400,first_half,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.0038535563963712593,0.0033150814446722483,-13.973454552425169,0.023992372280016536,400,first_half,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.008173606778800102,0.005552135514503936,-32.07239270545141,0.023992372280016536,400,first_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.006172836914939372,-7.6932184888037884,0.023992372280016536,400,first_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.0025579541942073844,0.00239539000485453,-6.3552423933543984,0.023992372280016536,400,first_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.00744534704076948,0.007375223779146687,-0.9418400678814609,0.006172054491098185,25,first_half,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.003408385839825258,0.0032160822203726363,-5.642073065955488,0.006172054491098185,25,first_half,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.0031360955249893426,0.0029977144355284105,-4.412527882466277,0.006172054491098185,25,first_half,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.004487187642230267,0.0035742511284014224,-20.345405332215794,0.006172054491098185,25,first_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,0.0025993708722643603,-11.177646494301053,0.006172054491098185,25,first_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.0023785348272569126,-5.041647179320885,0.006172054491098185,25,first_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.007265129575917493,0.007142267587875184,-1.6911190193988124,0.010817581237331191,100,first_half,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.0037480705220761528,0.003412996558400624,-8.93990552477445,0.010817581237331191,100,first_half,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.003248313740665229,0.0030071955533144527,-7.422872499421718,0.010817581237331191,100,first_half,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.0056693997340904675,0.004690388044433212,-17.268348248058697,0.010817581237331191,100,first_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,0.004668664483683276,-5.389649764037108,0.010817581237331191,100,first_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.0012427953584398898,-10.049291562533869,0.010817581237331191,100,first_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.005612615040270773,0.005456822379681206,-2.7757588837243996,0.02078436358869073,400,first_half,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.004701998914275349,0.0040527332558007514,-13.808290267856416,0.02078436358869073,400,first_half,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.0038535563963712593,0.003387080674467055,-12.105070587353184,0.02078436358869073,400,first_half,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.008173606778800102,0.005811097366199725,-28.9041236817022,0.02078436358869073,400,first_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,0.006211898588654042,-7.109101747874613,0.02078436358869073,400,first_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.002410939847206043,-5.747340876324625,0.02078436358869073,400,first_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.00744534704076948,0.007286327108235681,-2.135829688838309,0.013996492263136545,25,first_half,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,0.002972295049356085,-12.794642712502602,0.013996492263136545,25,first_half,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.0031360955249893426,0.00282228594168158,-10.006378339155631,0.013996492263136545,25,first_half,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.004487187642230267,0.0028299511211948005,-36.9326324898633,0.013996492263136545,25,first_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.002926482771138891,0.002242847797987556,-23.360293793401922,0.013996492263136545,25,first_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.002504818961791151,0.002218441886780787,-11.433044837922369,0.013996492263136545,25,first_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.007265129575917493,0.007139268274538449,-1.7324027061574987,0.011081660601448537,100,first_half,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,0.003404816715114187,-9.158146970293101,0.011081660601448537,100,first_half,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.003248313740665229,0.0030013093633986347,-7.604080054656592,0.011081660601448537,100,first_half,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.0056693997340904675,0.004675658346638268,-17.52815878331473,0.011081660601448537,100,first_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.004934623402238123,0.0046675126085666,-5.412992479838952,0.011081660601448537,100,first_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.0013816404339982303,0.0012399614124902739,-10.254406140819261,0.011081660601448537,100,first_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.005612615040270773,0.005462288451163564,-2.678369851283391,0.020037340162012272,400,first_half,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,0.00407606890689965,-13.311998126485403,0.020037340162012272,400,first_half,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.0038535563963712593,0.003403846561512494,-11.669994898277325,0.020037340162012272,400,first_half,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.008173606778800102,0.005877481989377144,-28.091940945561767,0.020037340162012272,400,first_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.006687305974578527,0.006223069244431116,-6.942059058044969,0.020037340162012272,400,first_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.0025579541942073844,0.002414560815113384,-5.605783693027888,0.020037340162012272,400,first_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.00744534704076948,0.00744534704076948,0.0,0.0,25,second_half,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0
0.003408385839825258,0.003408385839825258,0.0,0.0,25,second_half,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0
0.0031360955249893426,0.0031360955249893426,0.0,0.0,25,second_half,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0
0.004487187642230267,0.004487187642230267,0.0,0.0,25,second_half,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0
0.002926482771138891,0.002926482771138891,0.0,0.0,25,second_half,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0
0.002504818961791151,0.002504818961791151,0.0,0.0,25,second_half,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0
0.007265129575917493,0.007265129575917493,0.0,0.0,100,second_half,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0
0.0037480705220761528,0.0037480705220761528,0.0,0.0,100,second_half,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0
0.003248313740665229,0.003248313740665229,0.0,0.0,100,second_half,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0
0.0056693997340904675,0.0056693997340904675,0.0,0.0,100,second_half,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0
0.004934623402238123,0.004934623402238123,0.0,0.0,100,second_half,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0
0.0013816404339982303,0.0013816404339982303,0.0,0.0,100,second_half,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0
0.005612615040270773,0.005612615040270773,0.0,0.0,400,second_half,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0
0.004701998914275349,0.004701998914275349,0.0,0.0,400,second_half,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0
0.0038535563963712593,0.0038535563963712593,0.0,0.0,400,second_half,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0
0.008173606778800102,0.008173606778800102,0.0,0.0,400,second_half,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0
0.006687305974578527,0.006687305974578527,0.0,0.0,400,second_half,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0
0.0025579541942073844,0.0025579541942073844,0.0,0.0,400,second_half,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0
0.00744534704076948,0.007352085123143361,-1.2526201547816695,0.008208654649138721,25,second_half,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.003408385839825258,0.0031526275664427515,-7.503794623076432,0.008208654649138721,25,second_half,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.0031360955249893426,0.0029520526629253935,-5.868534953653059,0.008208654649138721,25,second_half,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.004487187642230267,0.0033114850152095557,-26.20132521216233,0.008208654649138721,25,second_half,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.002926482771138891,0.002495651011308992,-14.72182799361682,0.008208654649138721,25,second_half,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.002504818961791151,0.0023368647012524525,-6.70524549281587,0.008208654649138721,25,second_half,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.007265129575917493,0.007109043677872431,-2.148425522408537,0.013742833800823659,100,second_half,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.0037480705220761528,0.0033223870265933694,-11.357403575399816,0.013742833800823659,100,second_half,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.003248313740665229,0.002941993214623573,-9.430139773965418,0.013742833800823659,100,second_half,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.0056693997340904675,0.004546473059872257,-19.80680013557661,0.013742833800823659,100,second_half,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.004934623402238123,0.004656338985624483,-5.639425624403726,0.013742833800823659,100,second_half,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.0013816404339982303,0.0012213902532851085,-11.598544510555852,0.013742833800823659,100,second_half,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.005612615040270773,0.005423215004352898,-3.3745417164534053,0.025442859333650352,400,second_half,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,1
0.004701998914275349,0.0039072103344735855,-16.903206365887748,0.025442859333650352,400,second_half,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,1
0.0038535563963712593,0.0032825273088398278,-14.818236164109265,0.025442859333650352,400,second_half,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,1
0.008173606778800102,0.005448460464050937,-33.34080520997635,0.025442859333650352,400,second_half,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,1
0.006687305974578527,0.006159904100345357,-7.886611981537306,0.025442859333650352,400,second_half,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,1
0.0025579541942073844,0.002390392036598956,-6.550631672290352,0.025442859333650352,400,second_half,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,1
0.00744534704076948,0.0073832173925801724,-0.8344761882702945,0.005468478865114981,25,second_half,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.003408385839825258,0.0032380036307604254,-4.998912009139422,0.005468478865114981,25,second_half,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.0031360955249893426,0.0030134890146061135,-3.9095272897864186,0.005468478865114981,25,second_half,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.004487187642230267,0.0036705289913286326,-18.199788286449525,0.005468478865114981,25,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.002926482771138891,0.0026357372772019857,-9.934980544025429,0.005468478865114981,25,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1
0.002504818961791151,0.0023929304290998534,-4.466930919881252,0.005468478865114981,25,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.007265129575917493,0.00720159031292298,-0.8745785237627923,0.005594416549458287,100,second_half,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.0037480705220761528,0.003574783787587846,-4.623358431162039,0.005594416549458287,100,second_half,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.003248313740665229,0.0031236171427755366,-3.838810159518502,0.005594416549458287,100,second_half,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.0056693997340904675,0.005074488852694645,-10.493366305053154,0.005594416549458287,100,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.004934623402238123,0.004773229452680281,-3.270643702711762,0.005594416549458287,100,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1
0.0013816404339982303,0.0013002208900438396,-5.892961869882207,0.005594416549458287,100,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.005612615040270773,0.005516100947356029,-1.7195922439406819,0.012723807086472042,400,second_half,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1
0.004701998914275349,0.004304530358115315,-8.453182644370937,0.012723807086472042,400,second_half,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1
0.0038535563963712593,0.0035679884947752037,-7.410502720680656,0.012723807086472042,400,second_half,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,1
0.008173606778800102,0.006606969130329921,-19.167029817651272,0.012723807086472042,400,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1
0.006687305974578527,0.006355318426530213,-4.964443818038977,0.012723807086472042,400,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1
0.0025579541942073844,0.0024554385985321643,-4.0077181955553325,0.012723807086472042,400,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1
0.00744534704076948,0.007433493363434153,-0.15920919831431402,0.0010433277166582936,25,second_half,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.003408385839825258,0.003375878723033268,-0.9537393452396348,0.0010433277166582936,25,second_half,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.0031360955249893426,0.0031127035043414077,-0.7458963051839573,0.0010433277166582936,25,second_half,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.004487187642230267,0.004321696677162295,-3.6880776616178834,0.0010433277166582936,25,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.002926482771138891,0.0028696922292165174,-1.9405732534100162,0.0010433277166582936,25,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.002504818961791151,0.0024834718175098117,-0.8522430006707604,0.0010433277166582936,25,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.007265129575917493,0.007249510916232261,-0.21498115789985173,0.001375169998918774,100,second_half,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.0037480705220761528,0.003705474709559842,-1.1364730803601786,0.001375169998918774,100,second_half,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.003248313740665229,0.003217661925794242,-0.9436223628050633,0.001375169998918774,100,second_half,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.0056693997340904675,0.005514112325307902,-2.7390449794677973,0.001375169998918774,100,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.004934623402238123,0.004893483040992322,-0.8337082263895068,0.001375169998918774,100,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.0013816404339982303,0.001360195910720176,-1.552105942354165,0.001375169998918774,100,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.005612615040270773,0.005599513367781565,-0.23343258704192626,0.0016856665681627794,400,second_half,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,1
0.004701998914275349,0.004649341761234479,-1.1198886686469067,0.0016856665681627794,400,second_half,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,1
0.0038535563963712593,0.003815723988084226,-0.9817530715953371,0.0016856665681627794,400,second_half,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,1
0.008173606778800102,0.007928838413336012,-2.9946188027903053,0.0016856665681627794,400,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.006687305974578527,0.0066230945179766776,-0.9601991720723846,0.0016856665681627794,400,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.0025579541942073844,0.0025327811977468324,-0.984106616043301,0.0016856665681627794,400,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,1
0.00744534704076948,0.00741408595070814,-0.41987418303216506,0.0027515142171738046,25,second_half,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.003408385839825258,0.0033226565022600996,-2.515247439519741,0.0027515142171738046,25,second_half,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.0031360955249893426,0.003074404958972964,-1.9671137414281392,0.0027515142171738046,25,second_half,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.004487187642230267,0.004061668327757215,-9.48298463091588,0.0027515142171738046,25,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.002926482771138891,0.0027791409604921635,-5.034774579909341,0.0027515142171738046,25,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.002504818961791151,0.0024485212424376554,-2.2475763802601523,0.0027515142171738046,25,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.007265129575917493,0.007209424201199488,-0.7667499132108735,0.004904669263210109,100,second_half,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.0037480705220761528,0.0035961486705563543,-4.053334925929963,0.004904669263210109,100,second_half,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.003248313740665229,0.003138991246444511,-3.36551524725347,0.004904669263210109,100,second_half,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.0056693997340904675,0.005141205197505541,-9.316586611610022,0.004904669263210109,100,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,0.0047910380329406884,-2.9097533406968967,0.004904669263210109,100,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.0013094333542019467,-5.226184615003538,0.004904669263210109,100,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.005612615040270773,0.005555585471491151,-1.01609621131028,0.007450163896705427,400,second_half,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.004701998914275349,0.004469269365088184,-4.949587471842953,0.007450163896705427,400,second_half,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.0038535563963712593,0.003686347977061692,-4.339067658826035,0.007450163896705427,400,second_half,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.008173606778800102,0.007208915313906491,-11.802518655481853,0.007450163896705427,400,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,0.006463660843570848,-3.344323287402362,0.007450163896705427,400,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.0024871284636770736,-2.768842799871052,0.007450163896705427,400,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.00744534704076948,0.0073760086014775595,-0.9312989564117746,0.006102976611948236,25,second_half,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,0.0032182344901239487,-5.578926759977909,0.006102976611948236,25,second_half,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.0031360955249893426,0.0029992632021810985,-4.363142695046229,0.006102976611948236,25,second_half,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.004487187642230267,0.003583703801766573,-20.134746137218272,0.006102976611948236,25,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.002926482771138891,0.0026028888666984793,-11.05743411960971,0.006102976611948236,25,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.002504818961791151,0.0023799482043093275,-4.985220863727835,0.006102976611948236,25,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.007265129575917493,0.007156910112249811,-1.4895737582769186,0.009528356640968405,100,second_half,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,0.003452930216960127,-7.874459762100205,0.009528356640968405,100,second_half,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.003248313740665229,0.003035931690436322,-6.538224666235992,0.009528356640968405,100,second_half,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.0056693997340904675,0.004769384791498398,-15.874960045244679,0.009528356640968405,100,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.004934623402238123,0.004675585401233689,-5.249397570784142,0.009528356640968405,100,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.0013816404339982303,0.0012566305660306313,-9.04793062590401,0.009528356640968405,100,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.005612615040270773,0.005495909632463934,-2.079341037457094,0.015450210299785546,400,second_half,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,0.004219362488047723,-10.26449463359793,0.015450210299785546,400,second_half,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.0038535563963712593,0.0035067982205719355,-8.998393694869812,0.015450210299785546,400,second_half,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.008173606778800102,0.00631854245442739,-22.695786261509376,0.015450210299785546,400,second_half,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.006687305974578527,0.006301293056513936,-5.7723232574074075,0.015450210299785546,400,second_half,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.0025579541942073844,0.0024390553607871314,-4.648200256654533,0.015450210299785546,400,second_half,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.00744534704076948,0.0074452864621889,-0.000813643477581838,5.331958207468458e-06,25,middle_half,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,1
0.003408385839825258,0.003408219711210618,-0.004874114095265725,5.331958207468458e-06,25,middle_half,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0031360955249893426,0.00313597597935235,-0.0038119258817137514,5.331958207468458e-06,25,middle_half,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.004487187642230267,0.004486341895591538,-0.01884803369419652,5.331958207468458e-06,25,middle_half,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.002926482771138891,0.0029261925413373796,-0.009917358966660128,5.331958207468458e-06,25,middle_half,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.002504818961791151,0.0025047098665573683,-0.004355413921997009,5.331958207468458e-06,25,middle_half,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.007265129575917493,0.007265010544261143,-0.0016383968806876759,1.0480333526345305e-05,100,middle_half,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,1
0.0037480705220761528,0.0037477458943411517,-0.008661196023096451,1.0480333526345305e-05,100,middle_half,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,0.003248080139551701,-0.007191457850996841,1.0480333526345305e-05,100,middle_half,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,0.00566819204593043,-0.021301869980616672,1.0480333526345305e-05,100,middle_half,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,0.004934281118143172,-0.006936377248079051,1.0480333526345305e-05,100,middle_half,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,0.0013814770027450432,-0.011828783319123293,1.0480333526345305e-05,100,middle_half,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.005612615040270773,0.0056125055466782064,-0.001950848076726075,1.4087490629674904e-05,400,middle_half,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,1
